mathcomp_module,mathcomp_cluster,mathlib_module,mathlib_category,base_score,propagation_bonus,final_score,anchor_round,confidence_tier,rank
num_theory/numdomain,algebra,Mathlib.NumberTheory.Rayleigh,NumberTheory,0.3684,0.0,0.3684,-1,,9
num_theory/numdomain,algebra,Mathlib.NumberTheory.Modular,NumberTheory,0.3668,0.0,0.3668,-1,,10
num_theory/orderedzmod,algebra,Mathlib.RingTheory.ZMod,RingTheory,0.3412,0.0,0.3412,1,MEDIUM,1
num_theory/orderedzmod,algebra,Mathlib.RingTheory.Localization.NumDen,RingTheory,0.3341,0.0,0.3341,-1,,2
num_theory/orderedzmod,algebra,Mathlib.RingTheory.Polynomial.Pochhammer,RingTheory,0.2626,0.0657,0.3283,-1,,3
num_theory/orderedzmod,algebra,Mathlib.RingTheory.ZMod.Torsion,RingTheory,0.3266,0.0,0.3266,-1,,4
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.LSeries.ZMod,NumberTheory,0.3167,0.0,0.3167,-1,,5
num_theory/orderedzmod,algebra,Mathlib.RingTheory.ZMod.UnitsCyclic,RingTheory,0.3124,0.0,0.3124,-1,,6
num_theory/orderedzmod,algebra,Mathlib.RingTheory.PowerSeries.WellKnown,RingTheory,0.2469,0.0617,0.3086,-1,,7
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.Wilson,NumberTheory,0.2909,0.0,0.2909,-1,,8
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.Primorial,NumberTheory,0.2898,0.0,0.2898,-1,,9
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.Basic,NumberTheory,0.2877,0.0,0.2877,-1,,10
ring_quotient,algebra,Mathlib.RingTheory.LocalRing.Quotient,RingTheory,0.4329,0.0,0.4329,0,HIGH,1
ring_quotient,algebra,Mathlib.RingTheory.Trace.Quotient,RingTheory,0.4226,0.0,0.4226,-1,,2
ring_quotient,algebra,Mathlib.RingTheory.Finiteness.Quotient,RingTheory,0.4214,0.0,0.4214,-1,,3
ring_quotient,algebra,Mathlib.RingTheory.Valuation.Quotient,RingTheory,0.4177,0.0,0.4177,-1,,4
ring_quotient,algebra,Mathlib.RingTheory.Ideal.Quotient.Defs,RingTheory,0.3961,0.0,0.3961,-1,,5
ring_quotient,algebra,Mathlib.RingTheory.Polynomial.Quotient,RingTheory,0.3959,0.0,0.3959,-1,,6
ring_quotient,algebra,Mathlib.Algebra.Quotient,Algebra,0.3941,0.0,0.3941,-1,,7
ring_quotient,algebra,Mathlib.RingTheory.Ideal.Quotient.Basic,RingTheory,0.3908,0.0,0.3908,-1,,8
ring_quotient,algebra,Mathlib.Algebra.Ring.Action.Group,Algebra,0.3896,0.0,0.3896,-1,,9
ring_quotient,algebra,Mathlib.RingTheory.Ideal.Quotient.Noetherian,RingTheory,0.3757,0.0,0.3757,-1,,10
zmodp,algebra,Mathlib.Algebra.Prime.Lemmas,Algebra,0.3211,0.0,0.3211,1,MEDIUM,1
zmodp,algebra,Mathlib.Algebra.Field.ZMod,Algebra,0.3137,0.0,0.3137,-1,,2
zmodp,algebra,Mathlib.Algebra.Module.ZMod,Algebra,0.3106,0.0,0.3106,-1,,3
zmodp,algebra,Mathlib.Algebra.Algebra.ZMod,Algebra,0.3085,0.0,0.3085,-1,,4
zmodp,algebra,Mathlib.Algebra.Prime.Defs,Algebra,0.3077,0.0,0.3077,-1,,5
zmodp,algebra,Mathlib.NumberTheory.Modular,NumberTheory,0.3038,0.0,0.3038,-1,,6
zmodp,algebra,Mathlib.RingTheory.ZMod,RingTheory,0.3034,0.0,0.3034,-1,,7
zmodp,algebra,Mathlib.RingTheory.ZMod.Torsion,RingTheory,0.3001,0.0,0.3001,-1,,8
zmodp,algebra,Mathlib.RingTheory.Prime,RingTheory,0.3,0.0,0.3,-1,,9
zmodp,algebra,Mathlib.RingTheory.ZMod.UnitsCyclic,RingTheory,0.2948,0.0,0.2948,-1,,10
vector,algebra,Mathlib.LinearAlgebra.AffineSpace.FiniteDimensional,LinearAlgebra,0.3868,0.0,0.3868,0,HIGH-UNCERTAIN,1
vector,algebra,Mathlib.LinearAlgebra.FiniteDimensional.Defs,LinearAlgebra,0.3693,0.0,0.3693,-1,,2
vector,algebra,Mathlib.Algebra.Polynomial.Module.FiniteDimensional,Algebra,0.3681,0.0,0.3681,-1,,3
vector,algebra,Mathlib.LinearAlgebra.FiniteDimensional.Basic,LinearAlgebra,0.3669,0.0,0.3669,-1,,4
vector,algebra,Mathlib.LinearAlgebra.Matrix.FiniteDimensional,LinearAlgebra,0.3643,0.0,0.3643,-1,,5
vector,algebra,Mathlib.LinearAlgebra.FiniteDimensional.Lemmas,LinearAlgebra,0.3531,0.0,0.3531,-1,,6
vector,algebra,Mathlib.LinearAlgebra.Complex.FiniteDimensional,LinearAlgebra,0.3528,0.0,0.3528,-1,,7
vector,algebra,Mathlib.LinearAlgebra.Multilinear.FiniteDimensional,LinearAlgebra,0.3517,0.0,0.3517,-1,,8
vector,algebra,Mathlib.LinearAlgebra.Finsupp.VectorSpace,LinearAlgebra,0.3484,0.0,0.3484,-1,,9
vector,algebra,Mathlib.LinearAlgebra.Basis.VectorSpace,LinearAlgebra,0.3464,0.0,0.3464,-1,,10
ssrint,algebra,Mathlib.RingTheory.Int.Basic,RingTheory,0.3247,0.0,0.3247,1,MEDIUM,1
ssrint,algebra,Mathlib.Algebra.Group.Int.Even,Algebra,0.3227,0.0,0.3227,-1,,2
ssrint,algebra,Mathlib.Algebra.Order.Group.Int,Algebra,0.322,0.0,0.322,-1,,3
ssrint,algebra,Mathlib.Algebra.Order.Ring.Int,Algebra,0.3218,0.0,0.3218,-1,,4
ssrint,algebra,Mathlib.Algebra.Module.LocalizedModule.Int,Algebra,0.3187,0.0,0.3187,-1,,5
ssrint,algebra,Mathlib.RingTheory.Ideal.Int,RingTheory,0.3175,0.0,0.3175,-1,,6
ssrint,algebra,Mathlib.Algebra.Group.Int.Units,Algebra,0.3157,0.0,0.3157,-1,,7
ssrint,algebra,Mathlib.Algebra.Module.NatInt,Algebra,0.3145,0.0,0.3145,-1,,8
ssrint,algebra,Mathlib.Algebra.Ring.Int.Units,Algebra,0.3134,0.0,0.3134,-1,,9
ssrint,algebra,Mathlib.Algebra.Order.Group.Unbundled.Int,Algebra,0.3132,0.0,0.3132,-1,,10
all_algebra,algebra,Mathlib.Algebra.Algebra.Epi,Algebra,0.5331,0.0,0.5331,0,HIGH,1
all_algebra,algebra,Mathlib.Algebra.Algebra.Shrink,Algebra,0.4888,0.0,0.4888,-1,,2
all_algebra,algebra,Mathlib.Algebra.Algebra.Field,Algebra,0.476,0.0,0.476,-1,,3
all_algebra,algebra,Mathlib.Algebra.Order.Module.Algebra,Algebra,0.4638,0.0,0.4638,-1,,4
all_algebra,algebra,Mathlib.Algebra.Algebra.ZMod,Algebra,0.4551,0.0,0.4551,-1,,5
all_algebra,algebra,Mathlib.Algebra.Order.Algebra,Algebra,0.4548,0.0,0.4548,-1,,6
all_algebra,algebra,Mathlib.Algebra.Algebra.Rat,Algebra,0.4533,0.0,0.4533,-1,,7
all_algebra,algebra,Mathlib.Algebra.Notation,Algebra,0.4513,0.0,0.4513,-1,,8
all_algebra,algebra,Mathlib.Algebra.Algebra.Bilinear,Algebra,0.4459,0.0,0.4459,-1,,9
all_algebra,algebra,Mathlib.Algebra.Algebra.Prod,Algebra,0.4453,0.0,0.4453,-1,,10
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.Rank,LinearAlgebra,0.4522,0.0,0.4522,0,HIGH,1
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.RowCol,LinearAlgebra,0.4438,0.0,0.4438,-1,,2
mxalgebra,algebra,Mathlib.Algebra.Algebra.Subalgebra.Matrix,Algebra,0.406,0.0,0.406,-1,,3
mxalgebra,algebra,Mathlib.Algebra.Central.Matrix,Algebra,0.4015,0.0,0.4015,-1,,4
mxalgebra,algebra,Mathlib.Algebra.Azumaya.Matrix,Algebra,0.3987,0.0,0.3987,-1,,5
mxalgebra,algebra,Mathlib.LinearAlgebra.AffineSpace.Matrix,LinearAlgebra,0.3973,0.0,0.3973,-1,,6
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.Transvection,LinearAlgebra,0.3951,0.0,0.3951,-1,,7
mxalgebra,algebra,Mathlib.Algebra.Lie.Matrix,Algebra,0.3913,0.0,0.3913,-1,,8
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.Stochastic,LinearAlgebra,0.3911,0.0,0.3911,-1,,9
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.Vec,LinearAlgebra,0.3824,0.0,0.3824,-1,,10
spectral,algebra,Mathlib.Algebra.Homology.SpectralSequence.Basic,Algebra,0.3219,0.0,0.3219,1,MEDIUM,1
spectral,algebra,Mathlib.Algebra.Homology.SpectralSequence.ComplexShape,Algebra,0.3153,0.0,0.3153,-1,,2
spectral,algebra,Mathlib.Algebra.Homology.HomotopyCategory.SpectralObject,Algebra,0.3035,0.0,0.3035,-1,,3
spectral,algebra,Mathlib.LinearAlgebra.Matrix.Orthogonal,LinearAlgebra,0.2688,0.0,0.2688,-1,,4
spectral,algebra,Mathlib.LinearAlgebra.BilinearForm.Orthogonal,LinearAlgebra,0.255,0.0,0.255,-1,,5
spectral,algebra,Mathlib.LinearAlgebra.SesquilinearForm.Basic,LinearAlgebra,0.2022,0.0505,0.2527,-1,,6
spectral,algebra,Mathlib.RingTheory.TensorProduct.Finite,RingTheory,0.202,0.0505,0.2525,-1,,7
spectral,algebra,Mathlib.RingTheory.Localization.FractionRing,RingTheory,0.2008,0.0502,0.251,-1,,8
spectral,algebra,Mathlib.Algebra.Category.Ring.Epi,Algebra,0.2,0.05,0.25,-1,,9
spectral,algebra,Mathlib.LinearAlgebra.Span.TensorProduct,LinearAlgebra,0.2,0.05,0.25,-1,,10
sesquilinear,algebra,Mathlib.LinearAlgebra.SesquilinearForm,LinearAlgebra,0.4552,0.0,0.4552,0,HIGH,1
sesquilinear,algebra,Mathlib.LinearAlgebra.SesquilinearForm.Star,LinearAlgebra,0.4406,0.0,0.4406,-1,,2
sesquilinear,algebra,Mathlib.LinearAlgebra.Matrix.SesquilinearForm,LinearAlgebra,0.3864,0.0,0.3864,-1,,3
sesquilinear,algebra,Mathlib.LinearAlgebra.SesquilinearForm.Basic,LinearAlgebra,0.3837,0.0,0.3837,-1,,4
sesquilinear,algebra,Mathlib.LinearAlgebra.Matrix.BilinearForm,LinearAlgebra,0.3508,0.0,0.3508,-1,,5
sesquilinear,algebra,Mathlib.LinearAlgebra.BilinearForm.Properties,LinearAlgebra,0.3411,0.0,0.3411,-1,,6
sesquilinear,algebra,Mathlib.LinearAlgebra.BilinearForm.Orthogonal,LinearAlgebra,0.3409,0.0,0.3409,-1,,7
sesquilinear,algebra,Mathlib.LinearAlgebra.BilinearForm.Hom,LinearAlgebra,0.3405,0.0,0.3405,-1,,8
sesquilinear,algebra,Mathlib.LinearAlgebra.BilinearForm.Basic,LinearAlgebra,0.34,0.0,0.34,-1,,9
sesquilinear,algebra,Mathlib.Algebra.Algebra.Bilinear,Algebra,0.3392,0.0,0.3392,-1,,10
finalg,algebra,Mathlib.Algebra.Divisibility.Finite,Algebra,0.5049,0.0,0.5049,0,HIGH,1
finalg,algebra,Mathlib.Algebra.Group.Equiv.Finite,Algebra,0.466,0.0,0.466,-1,,2
finalg,algebra,Mathlib.Algebra.Group.Submonoid.Finite,Algebra,0.4406,0.0,0.4406,-1,,3
finalg,algebra,Mathlib.Algebra.Group.Subgroup.Finite,Algebra,0.4374,0.0,0.4374,-1,,4
finalg,algebra,Mathlib.Algebra.Module.Presentation.Finite,Algebra,0.4285,0.0,0.4285,-1,,5
finalg,algebra,Mathlib.Algebra.Group.Pointwise.Set.Finite,Algebra,0.4068,0.0,0.4068,-1,,6
finalg,algebra,Mathlib.Algebra.Group.ConjFinite,Algebra,0.4031,0.0,0.4031,-1,,7
finalg,algebra,Mathlib.Algebra.Group.Action.Pointwise.Set.Finite,Algebra,0.3939,0.0,0.3939,-1,,8
finalg,algebra,Mathlib.Algebra.Category.Grp.FiniteGrp,Algebra,0.3936,0.0,0.3936,-1,,9
finalg,algebra,Mathlib.Algebra.Notation.FiniteSupport,Algebra,0.392,0.0,0.392,-1,,10
rat,algebra,Mathlib.NumberTheory.Cyclotomic.Rat,NumberTheory,0.4334,0.0,0.4334,0,HIGH,1
rat,algebra,Mathlib.NumberTheory.Niven,NumberTheory,0.3683,0.0,0.3683,-1,,2
rat,algebra,Mathlib.Algebra.Order.Field.Rat,Algebra,0.3666,0.0,0.3666,-1,,3
rat,algebra,Mathlib.Algebra.Field.Rat,Algebra,0.3654,0.0,0.3654,-1,,4
rat,algebra,Mathlib.Algebra.Algebra.Rat,Algebra,0.3611,0.0,0.3611,-1,,5
rat,algebra,Mathlib.Algebra.Ring.Rat,Algebra,0.3602,0.0,0.3602,-1,,6
rat,algebra,Mathlib.Algebra.Star.Rat,Algebra,0.3536,0.0,0.3536,-1,,7
rat,algebra,Mathlib.Algebra.Order.Ring.Rat,Algebra,0.3465,0.0,0.3465,-1,,8
rat,algebra,Mathlib.Algebra.Algebra.Hom.Rat,Algebra,0.3459,0.0,0.3459,-1,,9
rat,algebra,Mathlib.NumberTheory.Real.Irrational,NumberTheory,0.3399,0.0,0.3399,-1,,10
polydiv,algebra,Mathlib.Algebra.Polynomial.FieldDivision,Algebra,0.3883,0.0,0.3883,0,HIGH-UNCERTAIN,1
polydiv,algebra,Mathlib.Algebra.MvPolynomial.Division,Algebra,0.3866,0.0,0.3866,-1,,2
polydiv,algebra,Mathlib.Algebra.Polynomial.RingDivision,Algebra,0.3817,0.0,0.3817,-1,,3
polydiv,algebra,Mathlib.Algebra.Polynomial.PartialFractions,Algebra,0.3171,0.0,0.3171,-1,,4
polydiv,algebra,Mathlib.Algebra.Polynomial.Smeval,Algebra,0.3157,0.0,0.3157,-1,,5
polydiv,algebra,Mathlib.Algebra.EuclideanDomain.Defs,Algebra,0.3126,0.0,0.3126,-1,,6
polydiv,algebra,Mathlib.Algebra.Polynomial.Identities,Algebra,0.3105,0.0,0.3105,-1,,7
polydiv,algebra,Mathlib.Algebra.MonoidAlgebra.Division,Algebra,0.3104,0.0,0.3104,-1,,8
polydiv,algebra,Mathlib.Algebra.Polynomial.Sequence,Algebra,0.3101,0.0,0.3101,-1,,9
polydiv,algebra,Mathlib.Algebra.Polynomial.Coeff,Algebra,0.307,0.0,0.307,-1,,10
interval,algebra,Mathlib.Algebra.Order.Ring.Interval,Algebra,0.5237,0.0,0.5237,0,HIGH,1
interval,algebra,Mathlib.Algebra.Order.Interval.Multiset,Algebra,0.5172,0.0,0.5172,-1,,2
interval,algebra,Mathlib.Algebra.Order.Interval.Basic,Algebra,0.5112,0.0,0.5112,-1,,3
interval,algebra,Mathlib.Algebra.Order.Interval.Set.Monoid,Algebra,0.4691,0.0,0.4691,-1,,4
interval,algebra,Mathlib.Algebra.Order.Interval.Set.Group,Algebra,0.4683,0.0,0.4683,-1,,5
interval,algebra,Mathlib.Algebra.Order.Interval.Finset.Basic,Algebra,0.4657,0.0,0.4657,-1,,6
interval,algebra,Mathlib.Algebra.Order.Group.Pointwise.Interval,Algebra,0.4484,0.0,0.4484,-1,,7
interval,algebra,Mathlib.Algebra.Order.Interval.Set.Instances,Algebra,0.443,0.0,0.443,-1,,8
interval,algebra,Mathlib.Order.Interval.Lex,Order,0.4083,0.0,0.4083,-1,,9
interval,algebra,Mathlib.Algebra.Order.Algebra,Algebra,0.4031,0.0,0.4031,-1,,10
qpoly,algebra,Mathlib.RingTheory.Polynomial.Quotient,RingTheory,0.419,0.0,0.419,0,HIGH,1
qpoly,algebra,Mathlib.Algebra.Quotient,Algebra,0.3593,0.0,0.3593,-1,,2
qpoly,algebra,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.3481,0.0,0.3481,-1,,3
qpoly,algebra,Mathlib.Algebra.Polynomial.Identities,Algebra,0.3459,0.0,0.3459,-1,,4
qpoly,algebra,Mathlib.Algebra.Polynomial.Basis,Algebra,0.343,0.0,0.343,-1,,5
qpoly,algebra,Mathlib.Algebra.Polynomial.Monic,Algebra,0.3422,0.0,0.3422,-1,,6
qpoly,algebra,Mathlib.Algebra.Polynomial.Homogenize,Algebra,0.3421,0.0,0.3421,-1,,7
qpoly,algebra,Mathlib.Algebra.Polynomial.Div,Algebra,0.3418,0.0,0.3418,-1,,8
qpoly,algebra,Mathlib.Algebra.Polynomial.Eval.Irreducible,Algebra,0.339,0.0,0.339,-1,,9
qpoly,algebra,Mathlib.Algebra.Polynomial.Smeval,Algebra,0.3373,0.0,0.3373,-1,,10
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.Submonoid,Algebra,0.381,0.0,0.381,0,HIGH-UNCERTAIN,1
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.Basic,Algebra,0.3793,0.0,0.3793,-1,,2
archimedean,algebra,Mathlib.Algebra.Order.Module.Archimedean,Algebra,0.3702,0.0,0.3702,-1,,3
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.Hom,Algebra,0.3655,0.0,0.3655,-1,,4
archimedean,algebra,Mathlib.Algebra.Order.Ring.Archimedean,Algebra,0.3654,0.0,0.3654,-1,,5
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.Class,Algebra,0.3602,0.0,0.3602,-1,,6
archimedean,algebra,Mathlib.RingTheory.Valuation.Archimedean,RingTheory,0.3471,0.0,0.3471,-1,,7
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.IndicatorCard,Algebra,0.3275,0.0,0.3275,-1,,8
archimedean,algebra,Mathlib.NumberTheory.Ostrowski,NumberTheory,0.2318,0.0,0.2318,-1,,9
archimedean,algebra,Mathlib.RingTheory.HahnSeries.Lex,RingTheory,0.2291,0.0,0.2291,-1,,10
countalg,algebra,Mathlib.LinearAlgebra.Countable,LinearAlgebra,0.4951,0.0,0.4951,0,HIGH,1
countalg,algebra,Mathlib.Algebra.Algebra.Operations,Algebra,0.3488,0.0,0.3488,-1,,2
countalg,algebra,Mathlib.Algebra.Expr,Algebra,0.3448,0.0,0.3448,-1,,3
countalg,algebra,Mathlib.Algebra.Quotient,Algebra,0.3446,0.0,0.3446,-1,,4
countalg,algebra,Mathlib.Algebra.Opposites,Algebra,0.344,0.0,0.344,-1,,5
countalg,algebra,Mathlib.Algebra.Quandle,Algebra,0.344,0.0,0.344,-1,,6
countalg,algebra,Mathlib.Algebra.Notation,Algebra,0.3434,0.0,0.3434,-1,,7
countalg,algebra,Mathlib.Algebra.Order.Algebra,Algebra,0.3428,0.0,0.3428,-1,,8
countalg,algebra,Mathlib.Algebra.Algebra.Epi,Algebra,0.3417,0.0,0.3417,-1,,9
countalg,algebra,Mathlib.Algebra.Algebra.Bilinear,Algebra,0.3413,0.0,0.3413,-1,,10
poly,algebra,Mathlib.RingTheory.Polynomial.HilbertPoly,RingTheory,0.4305,0.0,0.4305,0,HIGH,1
poly,algebra,Mathlib.Algebra.Polynomial.Identities,Algebra,0.3927,0.0,0.3927,-1,,2
poly,algebra,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.389,0.0,0.389,-1,,3
poly,algebra,Mathlib.Algebra.Polynomial.Sequence,Algebra,0.3885,0.0,0.3885,-1,,4
poly,algebra,Mathlib.Algebra.Polynomial.Smeval,Algebra,0.3875,0.0,0.3875,-1,,5
poly,algebra,Mathlib.Algebra.Polynomial.Mirror,Algebra,0.3808,0.0,0.3808,-1,,6
poly,algebra,Mathlib.Algebra.Polynomial.Reverse,Algebra,0.3791,0.0,0.3791,-1,,7
poly,algebra,Mathlib.Algebra.Polynomial.Homogenize,Algebra,0.3772,0.0,0.3772,-1,,8
poly,algebra,Mathlib.Algebra.Polynomial.Coeff,Algebra,0.3728,0.0,0.3728,-1,,9
poly,algebra,Mathlib.Algebra.Polynomial.Taylor,Algebra,0.3696,0.0,0.3696,-1,,10
fraction,algebra,Mathlib.RingTheory.IntegralDomain,RingTheory,0.4027,0.0,0.4027,0,HIGH,1
fraction,algebra,Mathlib.Algebra.EuclideanDomain.Field,Algebra,0.386,0.0,0.386,-1,,2
fraction,algebra,Mathlib.RingTheory.WittVector.FrobeniusFractionField,RingTheory,0.3485,0.0,0.3485,-1,,3
fraction,algebra,Mathlib.RingTheory.Localization.Integral,RingTheory,0.3423,0.0,0.3423,-1,,4
fraction,algebra,Mathlib.RingTheory.DedekindDomain.IntegralClosure,RingTheory,0.3316,0.0,0.3316,-1,,5
fraction,algebra,Mathlib.Algebra.Algebra.Field,Algebra,0.3283,0.0,0.3283,-1,,6
fraction,algebra,Mathlib.RingTheory.Localization.FractionRing,RingTheory,0.3167,0.0,0.3167,-1,,7
fraction,algebra,Mathlib.RingTheory.Algebraic.Integral,RingTheory,0.3142,0.0,0.3142,-1,,8
fraction,algebra,Mathlib.Algebra.Field.Shrink,Algebra,0.3124,0.0,0.3124,-1,,9
fraction,algebra,Mathlib.Algebra.Field.Defs,Algebra,0.3091,0.0,0.3091,-1,,10
preorder,order,Mathlib.Order.Preorder.Finite,Order,0.6035,0.0,0.6035,0,HIGH,1
preorder,order,Mathlib.Order.Preorder.Finsupp,Order,0.601,0.0,0.601,-1,,2
preorder,order,Mathlib.Order.Preorder.Chain,Order,0.5853,0.0,0.5853,-1,,3
preorder,order,Mathlib.Order.Circular,Order,0.4098,0.0,0.4098,-1,,4
preorder,order,Mathlib.Order.Basic,Order,0.4081,0.0,0.4081,-1,,5
preorder,order,Mathlib.Order.Height,Order,0.4081,0.0,0.4081,-1,,6
preorder,order,Mathlib.Order.Restriction,Order,0.4026,0.0,0.4026,-1,,7
preorder,order,Mathlib.Order.Grade,Order,0.4013,0.0,0.4013,-1,,8
preorder,order,Mathlib.Order.Comparable,Order,0.4007,0.0,0.4007,-1,,9
preorder,order,Mathlib.Order.Synonym,Order,0.4006,0.0,0.4006,-1,,10
all_order,order,Mathlib.Order.Lattice,Order,0.4861,0.0,0.4861,0,HIGH,1
all_order,order,Mathlib.Order.Radical,Order,0.4515,0.0,0.4515,-1,,2
all_order,order,Mathlib.Order.CompletePartialOrder,Order,0.4412,0.0,0.4412,-1,,3
all_order,order,Mathlib.Order.Lattice.Congruence,Order,0.4392,0.0,0.4392,-1,,4
all_order,order,Mathlib.Order.Bounds.Lattice,Order,0.4386,0.0,0.4386,-1,,5
all_order,order,Mathlib.Order.Filter.Partial,Order,0.4341,0.0,0.4341,-1,,6
all_order,order,Mathlib.Order.Defs.PartialOrder,Order,0.4312,0.0,0.4312,-1,,7
all_order,order,Mathlib.Order.Hom.Lattice,Order,0.4268,0.0,0.4268,-1,,8
all_order,order,Mathlib.Order.BoundedOrder.Lattice,Order,0.404,0.0,0.404,-1,,9
all_order,order,Mathlib.Order.Part,Order,0.4023,0.0,0.4023,-1,,10
order,order,Mathlib.Order.Lattice,Order,0.5721,0.0,0.5721,0,HIGH,1
order,order,Mathlib.Order.Filter.Partial,Order,0.499,0.0,0.499,-1,,2
order,order,Mathlib.Order.Lattice.Congruence,Order,0.4845,0.0,0.4845,-1,,3
order,order,Mathlib.Order.Bounds.Lattice,Order,0.4842,0.0,0.4842,-1,,4
order,order,Mathlib.Order.Hom.Lattice,Order,0.481,0.0,0.481,-1,,5
order,order,Mathlib.Order.Defs.PartialOrder,Order,0.4496,0.0,0.4496,-1,,6
order,order,Mathlib.Order.CompletePartialOrder,Order,0.4494,0.0,0.4494,-1,,7
order,order,Mathlib.Order.BoundedOrder.Lattice,Order,0.4302,0.0,0.4302,-1,,8
order,order,Mathlib.Order.ModularLattice,Order,0.4272,0.0,0.4272,-1,,9
order,order,Mathlib.Order.LatticeIntervals,Order,0.4268,0.0,0.4268,-1,,10
presentation,fingroup,Mathlib.GroupTheory.SpecificGroups.ZGroup,GroupTheory,0.2202,0.0551,0.2753,3,MEDIUM-LOW,1
presentation,fingroup,Mathlib.GroupTheory.Coset.Card,GroupTheory,0.2108,0.0527,0.2635,-1,,2
presentation,fingroup,Mathlib.GroupTheory.CommutingProbability,GroupTheory,0.2105,0.0526,0.2631,-1,,3
presentation,fingroup,Mathlib.GroupTheory.Abelianization.Defs,GroupTheory,0.2094,0.0524,0.2618,-1,,4
presentation,fingroup,Mathlib.GroupTheory.Perm.Closure,GroupTheory,0.2532,0.0,0.2532,-1,,5
presentation,fingroup,Mathlib.GroupTheory.FreeGroup.GeneratorEquiv,GroupTheory,0.2395,0.0,0.2395,-1,,6
presentation,fingroup,Mathlib.GroupTheory.Coxeter.Basic,GroupTheory,0.2307,0.0,0.2307,-1,,7
presentation,fingroup,Mathlib.GroupTheory.Schreier,GroupTheory,0.2289,0.0,0.2289,-1,,8
presentation,fingroup,Mathlib.GroupTheory.PresentedGroup,GroupTheory,0.2278,0.0,0.2278,-1,,9
presentation,fingroup,Mathlib.GroupTheory.SpecificGroups.Quaternion,GroupTheory,0.2259,0.0,0.2259,-1,,10
gproduct,fingroup,Mathlib.GroupTheory.SemidirectProduct,GroupTheory,0.4801,0.0,0.4801,0,HIGH,1
gproduct,fingroup,Mathlib.GroupTheory.RegularWreathProduct,GroupTheory,0.3306,0.0,0.3306,-1,,2
gproduct,fingroup,Mathlib.GroupTheory.GroupExtension.Basic,GroupTheory,0.3173,0.0,0.3173,-1,,3
gproduct,fingroup,Mathlib.GroupTheory.GroupExtension.Defs,GroupTheory,0.2907,0.0,0.2907,-1,,4
gproduct,fingroup,Mathlib.GroupTheory.Nilpotent,GroupTheory,0.2881,0.0,0.2881,-1,,5
gproduct,fingroup,Mathlib.GroupTheory.SpecificGroups.ZGroup,GroupTheory,0.2879,0.0,0.2879,-1,,6
gproduct,fingroup,Mathlib.GroupTheory.Complement,GroupTheory,0.2859,0.0,0.2859,-1,,7
gproduct,fingroup,Mathlib.GroupTheory.Torsion,GroupTheory,0.2833,0.0,0.2833,-1,,8
gproduct,fingroup,Mathlib.GroupTheory.Transfer,GroupTheory,0.2826,0.0,0.2826,-1,,9
gproduct,fingroup,Mathlib.GroupTheory.ClassEquation,GroupTheory,0.282,0.0,0.282,-1,,10
perm,fingroup,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.3383,0.0,0.3383,1,MEDIUM,1
perm,fingroup,Mathlib.GroupTheory.Perm.Cycle.Concrete,GroupTheory,0.3363,0.0,0.3363,-1,,2
perm,fingroup,Mathlib.GroupTheory.Perm.List,GroupTheory,0.3361,0.0,0.3361,-1,,3
perm,fingroup,Mathlib.GroupTheory.Perm.Fin,GroupTheory,0.3337,0.0,0.3337,-1,,4
perm,fingroup,Mathlib.GroupTheory.Perm.Closure,GroupTheory,0.3336,0.0,0.3336,-1,,5
perm,fingroup,Mathlib.GroupTheory.Perm.Support,GroupTheory,0.3282,0.0,0.3282,-1,,6
perm,fingroup,Mathlib.GroupTheory.Perm.Finite,GroupTheory,0.3272,0.0,0.3272,-1,,7
perm,fingroup,Mathlib.GroupTheory.Perm.Cycle.Basic,GroupTheory,0.324,0.0,0.324,-1,,8
perm,fingroup,Mathlib.GroupTheory.Perm.Option,GroupTheory,0.322,0.0,0.322,-1,,9
perm,fingroup,Mathlib.GroupTheory.Perm.Cycle.Type,GroupTheory,0.3198,0.0,0.3198,-1,,10
morphism,fingroup,Mathlib.GroupTheory.Coset.Card,GroupTheory,0.2905,0.0726,0.3632,1,MEDIUM,1
morphism,fingroup,Mathlib.GroupTheory.Abelianization.Defs,GroupTheory,0.2881,0.072,0.3602,-1,,2
morphism,fingroup,Mathlib.GroupTheory.CommutingProbability,GroupTheory,0.2812,0.0703,0.3515,-1,,3
morphism,fingroup,Mathlib.GroupTheory.SpecificGroups.ZGroup,GroupTheory,0.272,0.068,0.34,-1,,4
