mathcomp_module,mathcomp_cluster,mathlib_module,mathlib_category,base_score,propagation_bonus,final_score,anchor_round,confidence_tier,rank
num_theory/numdomain,algebra,Mathlib.NumberTheory.Bertrand,NumberTheory,0.3627,0.0,0.3627,-1,,6
num_theory/numdomain,algebra,Mathlib.NumberTheory.Rayleigh,NumberTheory,0.3627,0.0,0.3627,-1,,7
num_theory/numdomain,algebra,Mathlib.NumberTheory.Modular,NumberTheory,0.3624,0.0,0.3624,-1,,8
num_theory/numdomain,algebra,Mathlib.NumberTheory.Ostrowski,NumberTheory,0.3624,0.0,0.3624,-1,,9
num_theory/numdomain,algebra,Mathlib.NumberTheory.Niven,NumberTheory,0.3621,0.0,0.3621,-1,,10
num_theory/orderedzmod,algebra,Mathlib.RingTheory.ZMod,RingTheory,0.3395,0.0,0.3395,1,MEDIUM,1
num_theory/orderedzmod,algebra,Mathlib.RingTheory.Polynomial.Pochhammer,RingTheory,0.2616,0.0654,0.327,-1,,2
num_theory/orderedzmod,algebra,Mathlib.RingTheory.ZMod.Torsion,RingTheory,0.3237,0.0,0.3237,-1,,3
num_theory/orderedzmod,algebra,Mathlib.RingTheory.Localization.NumDen,RingTheory,0.3226,0.0,0.3226,-1,,4
num_theory/orderedzmod,algebra,Mathlib.RingTheory.ZMod.UnitsCyclic,RingTheory,0.3121,0.0,0.3121,-1,,5
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.LSeries.ZMod,NumberTheory,0.312,0.0,0.312,-1,,6
num_theory/orderedzmod,algebra,Mathlib.RingTheory.PowerSeries.WellKnown,RingTheory,0.2452,0.0613,0.3065,-1,,7
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.Primorial,NumberTheory,0.2786,0.0,0.2786,-1,,8
num_theory/orderedzmod,algebra,Mathlib.Algebra.Algebra.ZMod,Algebra,0.2786,0.0,0.2786,-1,,9
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.Fermat,NumberTheory,0.2781,0.0,0.2781,-1,,10
ring_quotient,algebra,Mathlib.RingTheory.Ideal.Quotient.Defs,RingTheory,0.4011,0.0,0.4011,0,HIGH,1
ring_quotient,algebra,Mathlib.RingTheory.Valuation.Quotient,RingTheory,0.3961,0.0,0.3961,-1,,2
ring_quotient,algebra,Mathlib.RingTheory.Finiteness.Quotient,RingTheory,0.39,0.0,0.39,-1,,3
ring_quotient,algebra,Mathlib.Algebra.Ring.Action.Group,Algebra,0.3886,0.0,0.3886,-1,,4
ring_quotient,algebra,Mathlib.Algebra.Quotient,Algebra,0.3883,0.0,0.3883,-1,,5
ring_quotient,algebra,Mathlib.RingTheory.Polynomial.Quotient,RingTheory,0.3845,0.0,0.3845,-1,,6
ring_quotient,algebra,Mathlib.RingTheory.Ideal.Quotient.Basic,RingTheory,0.3837,0.0,0.3837,-1,,7
ring_quotient,algebra,Mathlib.RingTheory.Ideal.Quotient.Noetherian,RingTheory,0.3763,0.0,0.3763,-1,,8
ring_quotient,algebra,Mathlib.RingTheory.Trace.Quotient,RingTheory,0.3757,0.0,0.3757,-1,,9
ring_quotient,algebra,Mathlib.RingTheory.Ideal.Quotient.Nilpotent,RingTheory,0.3692,0.0,0.3692,-1,,10
zmodp,algebra,Mathlib.Algebra.Prime.Lemmas,Algebra,0.3175,0.0,0.3175,1,MEDIUM,1
zmodp,algebra,Mathlib.Algebra.Field.ZMod,Algebra,0.311,0.0,0.311,-1,,2
zmodp,algebra,Mathlib.Algebra.Module.ZMod,Algebra,0.3097,0.0,0.3097,-1,,3
zmodp,algebra,Mathlib.Algebra.Prime.Defs,Algebra,0.3091,0.0,0.3091,-1,,4
zmodp,algebra,Mathlib.Algebra.Algebra.ZMod,Algebra,0.3055,0.0,0.3055,-1,,5
zmodp,algebra,Mathlib.RingTheory.Prime,RingTheory,0.3012,0.0,0.3012,-1,,6
zmodp,algebra,Mathlib.RingTheory.ZMod,RingTheory,0.2986,0.0,0.2986,-1,,7
zmodp,algebra,Mathlib.NumberTheory.Modular,NumberTheory,0.2915,0.0,0.2915,-1,,8
zmodp,algebra,Mathlib.RingTheory.Ideal.Prime,RingTheory,0.2887,0.0,0.2887,-1,,9
zmodp,algebra,Mathlib.RingTheory.ZMod.Torsion,RingTheory,0.2868,0.0,0.2868,-1,,10
vector,algebra,Mathlib.LinearAlgebra.AffineSpace.FiniteDimensional,LinearAlgebra,0.3868,0.0,0.3868,0,HIGH-UNCERTAIN,1
vector,algebra,Mathlib.LinearAlgebra.FiniteDimensional.Basic,LinearAlgebra,0.3697,0.0,0.3697,-1,,2
vector,algebra,Mathlib.LinearAlgebra.FiniteDimensional.Defs,LinearAlgebra,0.3672,0.0,0.3672,-1,,3
vector,algebra,Mathlib.Algebra.Polynomial.Module.FiniteDimensional,Algebra,0.3636,0.0,0.3636,-1,,4
vector,algebra,Mathlib.LinearAlgebra.Matrix.FiniteDimensional,LinearAlgebra,0.3634,0.0,0.3634,-1,,5
vector,algebra,Mathlib.LinearAlgebra.Complex.FiniteDimensional,LinearAlgebra,0.3595,0.0,0.3595,-1,,6
vector,algebra,Mathlib.LinearAlgebra.FiniteDimensional.Lemmas,LinearAlgebra,0.3565,0.0,0.3565,-1,,7
vector,algebra,Mathlib.LinearAlgebra.Finsupp.VectorSpace,LinearAlgebra,0.3497,0.0,0.3497,-1,,8
vector,algebra,Mathlib.LinearAlgebra.Multilinear.FiniteDimensional,LinearAlgebra,0.3478,0.0,0.3478,-1,,9
vector,algebra,Mathlib.LinearAlgebra.Basis.VectorSpace,LinearAlgebra,0.3468,0.0,0.3468,-1,,10
ssrint,algebra,Mathlib.Algebra.Group.Int.Even,Algebra,0.3304,0.0,0.3304,1,MEDIUM,1
ssrint,algebra,Mathlib.Algebra.Order.Group.Int,Algebra,0.3234,0.0,0.3234,-1,,2
ssrint,algebra,Mathlib.Algebra.Group.Int.Units,Algebra,0.3231,0.0,0.3231,-1,,3
ssrint,algebra,Mathlib.Algebra.Order.Ring.Int,Algebra,0.322,0.0,0.322,-1,,4
ssrint,algebra,Mathlib.Algebra.Ring.Int.Units,Algebra,0.314,0.0,0.314,-1,,5
ssrint,algebra,Mathlib.Algebra.Module.NatInt,Algebra,0.3129,0.0,0.3129,-1,,6
ssrint,algebra,Mathlib.RingTheory.Int.Basic,RingTheory,0.3105,0.0,0.3105,-1,,7
ssrint,algebra,Mathlib.Algebra.Order.Group.Int.Sum,Algebra,0.3084,0.0,0.3084,-1,,8
ssrint,algebra,Mathlib.Algebra.Order.Group.Unbundled.Int,Algebra,0.3076,0.0,0.3076,-1,,9
ssrint,algebra,Mathlib.Algebra.Group.Int.Defs,Algebra,0.3028,0.0,0.3028,-1,,10
all_algebra,algebra,Mathlib.Algebra.Algebra.Shrink,Algebra,0.4553,0.0,0.4553,0,HIGH,1
all_algebra,algebra,Mathlib.Algebra.Algebra.Epi,Algebra,0.4458,0.0,0.4458,-1,,2
all_algebra,algebra,Mathlib.Algebra.Order.Algebra,Algebra,0.4323,0.0,0.4323,-1,,3
all_algebra,algebra,Mathlib.Algebra.Algebra.Field,Algebra,0.4322,0.0,0.4322,-1,,4
all_algebra,algebra,Mathlib.Algebra.QuadraticAlgebra,Algebra,0.4321,0.0,0.4321,-1,,5
all_algebra,algebra,Mathlib.Algebra.Expr,Algebra,0.4263,0.0,0.4263,-1,,6
all_algebra,algebra,Mathlib.Algebra.Algebra.Prod,Algebra,0.4254,0.0,0.4254,-1,,7
all_algebra,algebra,Mathlib.Algebra.Algebra.Basic,Algebra,0.4219,0.0,0.4219,-1,,8
all_algebra,algebra,Mathlib.Algebra.Algebra.Opposite,Algebra,0.4191,0.0,0.4191,-1,,9
all_algebra,algebra,Mathlib.Algebra.Algebra.Bilinear,Algebra,0.4153,0.0,0.4153,-1,,10
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.Rank,LinearAlgebra,0.4535,0.0,0.4535,0,HIGH,1
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.RowCol,LinearAlgebra,0.4441,0.0,0.4441,-1,,2
mxalgebra,algebra,Mathlib.LinearAlgebra.AffineSpace.Matrix,LinearAlgebra,0.3967,0.0,0.3967,-1,,3
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.Transvection,LinearAlgebra,0.3914,0.0,0.3914,-1,,4
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.Stochastic,LinearAlgebra,0.3904,0.0,0.3904,-1,,5
mxalgebra,algebra,Mathlib.Algebra.Algebra.Subalgebra.Matrix,Algebra,0.3842,0.0,0.3842,-1,,6
mxalgebra,algebra,Mathlib.Algebra.Lie.Matrix,Algebra,0.3807,0.0,0.3807,-1,,7
mxalgebra,algebra,Mathlib.Algebra.Azumaya.Matrix,Algebra,0.3802,0.0,0.3802,-1,,8
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.Vec,LinearAlgebra,0.3792,0.0,0.3792,-1,,9
mxalgebra,algebra,Mathlib.Algebra.Lie.Rank,Algebra,0.3792,0.0,0.3792,-1,,10
spectral,algebra,Mathlib.Algebra.Homology.SpectralSequence.Basic,Algebra,0.3059,0.0,0.3059,2,MEDIUM,1
spectral,algebra,Mathlib.Algebra.Homology.SpectralSequence.ComplexShape,Algebra,0.2975,0.0,0.2975,-1,,2
spectral,algebra,Mathlib.Algebra.Homology.HomotopyCategory.SpectralObject,Algebra,0.2894,0.0,0.2894,-1,,3
spectral,algebra,Mathlib.LinearAlgebra.Matrix.Orthogonal,LinearAlgebra,0.2694,0.0,0.2694,-1,,4
spectral,algebra,Mathlib.LinearAlgebra.SesquilinearForm.Basic,LinearAlgebra,0.2055,0.0514,0.2569,-1,,5
spectral,algebra,Mathlib.LinearAlgebra.BilinearForm.Orthogonal,LinearAlgebra,0.2559,0.0,0.2559,-1,,6
spectral,algebra,Mathlib.RingTheory.Unramified.Basic,RingTheory,0.2007,0.0502,0.2509,-1,,7
spectral,algebra,Mathlib.RingTheory.ZariskisMainTheorem,RingTheory,0.2004,0.0501,0.2505,-1,,8
spectral,algebra,Mathlib.Algebra.Ring.Shrink,Algebra,0.2,0.05,0.25,-1,,9
spectral,algebra,Mathlib.Algebra.Category.AlgCat.Limits,Algebra,0.2,0.05,0.25,-1,,10
sesquilinear,algebra,Mathlib.LinearAlgebra.SesquilinearForm,LinearAlgebra,0.4656,0.0,0.4656,0,HIGH,1
sesquilinear,algebra,Mathlib.LinearAlgebra.SesquilinearForm.Star,LinearAlgebra,0.4492,0.0,0.4492,-1,,2
sesquilinear,algebra,Mathlib.LinearAlgebra.Matrix.SesquilinearForm,LinearAlgebra,0.3873,0.0,0.3873,-1,,3
sesquilinear,algebra,Mathlib.LinearAlgebra.SesquilinearForm.Basic,LinearAlgebra,0.3854,0.0,0.3854,-1,,4
sesquilinear,algebra,Mathlib.LinearAlgebra.Matrix.BilinearForm,LinearAlgebra,0.3566,0.0,0.3566,-1,,5
sesquilinear,algebra,Mathlib.LinearAlgebra.BilinearForm.Properties,LinearAlgebra,0.3431,0.0,0.3431,-1,,6
sesquilinear,algebra,Mathlib.LinearAlgebra.BilinearForm.Hom,LinearAlgebra,0.3425,0.0,0.3425,-1,,7
sesquilinear,algebra,Mathlib.LinearAlgebra.BilinearForm.Orthogonal,LinearAlgebra,0.3422,0.0,0.3422,-1,,8
sesquilinear,algebra,Mathlib.LinearAlgebra.BilinearForm.Basic,LinearAlgebra,0.3415,0.0,0.3415,-1,,9
sesquilinear,algebra,Mathlib.Algebra.Algebra.Bilinear,Algebra,0.3398,0.0,0.3398,-1,,10
finalg,algebra,Mathlib.Algebra.Divisibility.Finite,Algebra,0.5308,0.0,0.5308,0,HIGH,1
finalg,algebra,Mathlib.Algebra.Group.Equiv.Finite,Algebra,0.4818,0.0,0.4818,-1,,2
finalg,algebra,Mathlib.Algebra.Group.Submonoid.Finite,Algebra,0.4462,0.0,0.4462,-1,,3
finalg,algebra,Mathlib.Algebra.Group.Subgroup.Finite,Algebra,0.4403,0.0,0.4403,-1,,4
finalg,algebra,Mathlib.Algebra.Module.Presentation.Finite,Algebra,0.4286,0.0,0.4286,-1,,5
finalg,algebra,Mathlib.Algebra.Group.Pointwise.Set.Finite,Algebra,0.4073,0.0,0.4073,-1,,6
finalg,algebra,Mathlib.Algebra.Group.ConjFinite,Algebra,0.4019,0.0,0.4019,-1,,7
finalg,algebra,Mathlib.Algebra.Category.Grp.FiniteGrp,Algebra,0.3945,0.0,0.3945,-1,,8
finalg,algebra,Mathlib.Algebra.Notation.FiniteSupport,Algebra,0.3921,0.0,0.3921,-1,,9
finalg,algebra,Mathlib.Algebra.Module.FinitePresentation,Algebra,0.3904,0.0,0.3904,-1,,10
rat,algebra,Mathlib.NumberTheory.Cyclotomic.Rat,NumberTheory,0.4451,0.0,0.4451,0,HIGH,1
rat,algebra,Mathlib.Algebra.Field.Rat,Algebra,0.3691,0.0,0.3691,-1,,2
rat,algebra,Mathlib.Algebra.Star.Rat,Algebra,0.3644,0.0,0.3644,-1,,3
rat,algebra,Mathlib.Algebra.Order.Field.Rat,Algebra,0.3638,0.0,0.3638,-1,,4
rat,algebra,Mathlib.Algebra.Algebra.Hom.Rat,Algebra,0.3558,0.0,0.3558,-1,,5
rat,algebra,Mathlib.Algebra.Ring.Rat,Algebra,0.352,0.0,0.352,-1,,6
rat,algebra,Mathlib.Algebra.Algebra.Rat,Algebra,0.3514,0.0,0.3514,-1,,7
rat,algebra,Mathlib.Algebra.Order.Ring.Rat,Algebra,0.3502,0.0,0.3502,-1,,8
rat,algebra,Mathlib.NumberTheory.Niven,NumberTheory,0.3474,0.0,0.3474,-1,,9
rat,algebra,Mathlib.Algebra.Module.Rat,Algebra,0.3428,0.0,0.3428,-1,,10
polydiv,algebra,Mathlib.Algebra.MvPolynomial.Division,Algebra,0.3862,0.0,0.3862,0,HIGH-UNCERTAIN,1
polydiv,algebra,Mathlib.Algebra.Polynomial.FieldDivision,Algebra,0.3829,0.0,0.3829,-1,,2
polydiv,algebra,Mathlib.Algebra.Polynomial.RingDivision,Algebra,0.3777,0.0,0.3777,-1,,3
polydiv,algebra,Mathlib.Algebra.Polynomial.Smeval,Algebra,0.318,0.0,0.318,-1,,4
polydiv,algebra,Mathlib.Algebra.MonoidAlgebra.Division,Algebra,0.3153,0.0,0.3153,-1,,5
polydiv,algebra,Mathlib.Algebra.Polynomial.Basic,Algebra,0.3152,0.0,0.3152,-1,,6
polydiv,algebra,Mathlib.Algebra.Polynomial.PartialFractions,Algebra,0.314,0.0,0.314,-1,,7
polydiv,algebra,Mathlib.Algebra.Polynomial.Sequence,Algebra,0.3138,0.0,0.3138,-1,,8
polydiv,algebra,Mathlib.Algebra.Polynomial.Eval.Subring,Algebra,0.3135,0.0,0.3135,-1,,9
polydiv,algebra,Mathlib.Algebra.EuclideanDomain.Field,Algebra,0.3131,0.0,0.3131,-1,,10
interval,algebra,Mathlib.Algebra.Order.Interval.Multiset,Algebra,0.5245,0.0,0.5245,0,HIGH,1
interval,algebra,Mathlib.Algebra.Order.Ring.Interval,Algebra,0.5176,0.0,0.5176,-1,,2
interval,algebra,Mathlib.Algebra.Order.Interval.Basic,Algebra,0.5126,0.0,0.5126,-1,,3
interval,algebra,Mathlib.Algebra.Order.Interval.Set.Group,Algebra,0.468,0.0,0.468,-1,,4
interval,algebra,Mathlib.Algebra.Order.Interval.Finset.Basic,Algebra,0.4648,0.0,0.4648,-1,,5
interval,algebra,Mathlib.Algebra.Order.Interval.Set.Monoid,Algebra,0.4586,0.0,0.4586,-1,,6
interval,algebra,Mathlib.Algebra.Order.Interval.Set.Instances,Algebra,0.444,0.0,0.444,-1,,7
interval,algebra,Mathlib.Algebra.Order.Group.Pointwise.Interval,Algebra,0.4391,0.0,0.4391,-1,,8
interval,algebra,Mathlib.Order.Interval.Multiset,Order,0.4084,0.0,0.4084,-1,,9
interval,algebra,Mathlib.Algebra.Order.Algebra,Algebra,0.4044,0.0,0.4044,-1,,10
qpoly,algebra,Mathlib.RingTheory.Polynomial.Quotient,RingTheory,0.4111,0.0,0.4111,0,HIGH,1
qpoly,algebra,Mathlib.Algebra.Quotient,Algebra,0.3612,0.0,0.3612,-1,,2
qpoly,algebra,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.3471,0.0,0.3471,-1,,3
qpoly,algebra,Mathlib.Algebra.Polynomial.Monic,Algebra,0.3456,0.0,0.3456,-1,,4
qpoly,algebra,Mathlib.Algebra.Polynomial.Eval.Irreducible,Algebra,0.3443,0.0,0.3443,-1,,5
qpoly,algebra,Mathlib.Algebra.Polynomial.Basis,Algebra,0.3437,0.0,0.3437,-1,,6
qpoly,algebra,Mathlib.Algebra.Polynomial.Basic,Algebra,0.3428,0.0,0.3428,-1,,7
qpoly,algebra,Mathlib.Algebra.Polynomial.Div,Algebra,0.3424,0.0,0.3424,-1,,8
qpoly,algebra,Mathlib.Algebra.Polynomial.Homogenize,Algebra,0.3417,0.0,0.3417,-1,,9
qpoly,algebra,Mathlib.Algebra.Polynomial.Identities,Algebra,0.3412,0.0,0.3412,-1,,10
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.Submonoid,Algebra,0.3766,0.0,0.3766,0,HIGH-UNCERTAIN,1
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.Basic,Algebra,0.375,0.0,0.375,-1,,2
archimedean,algebra,Mathlib.Algebra.Order.Ring.Archimedean,Algebra,0.3612,0.0,0.3612,-1,,3
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.Hom,Algebra,0.3599,0.0,0.3599,-1,,4
archimedean,algebra,Mathlib.Algebra.Order.Module.Archimedean,Algebra,0.3593,0.0,0.3593,-1,,5
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.Class,Algebra,0.3584,0.0,0.3584,-1,,6
archimedean,algebra,Mathlib.RingTheory.Valuation.Archimedean,RingTheory,0.3376,0.0,0.3376,-1,,7
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.IndicatorCard,Algebra,0.3105,0.0,0.3105,-1,,8
archimedean,algebra,Mathlib.Algebra.Group.Fin.Tuple,Algebra,0.2305,0.0,0.2305,-1,,9
archimedean,algebra,Mathlib.Algebra.Order.Nonneg.Floor,Algebra,0.2287,0.0,0.2287,-1,,10
countalg,algebra,Mathlib.LinearAlgebra.Countable,LinearAlgebra,0.4964,0.0,0.4964,0,HIGH,1
countalg,algebra,Mathlib.Algebra.Algebra.Shrink,Algebra,0.364,0.0,0.364,-1,,2
countalg,algebra,Mathlib.Algebra.Algebra.Operations,Algebra,0.3563,0.0,0.3563,-1,,3
countalg,algebra,Mathlib.Algebra.Order.Algebra,Algebra,0.3532,0.0,0.3532,-1,,4
countalg,algebra,Mathlib.Algebra.Expr,Algebra,0.3515,0.0,0.3515,-1,,5
countalg,algebra,Mathlib.Algebra.Quotient,Algebra,0.3475,0.0,0.3475,-1,,6
countalg,algebra,Mathlib.Algebra.Opposites,Algebra,0.3452,0.0,0.3452,-1,,7
countalg,algebra,Mathlib.Algebra.Quandle,Algebra,0.3448,0.0,0.3448,-1,,8
countalg,algebra,Mathlib.Algebra.Order.Module.Algebra,Algebra,0.3434,0.0,0.3434,-1,,9
countalg,algebra,Mathlib.Algebra.Algebra.Defs,Algebra,0.343,0.0,0.343,-1,,10
poly,algebra,Mathlib.RingTheory.Polynomial.HilbertPoly,RingTheory,0.4138,0.0,0.4138,0,HIGH,1
poly,algebra,Mathlib.Algebra.Polynomial.Sequence,Algebra,0.3906,0.0,0.3906,-1,,2
poly,algebra,Mathlib.Algebra.Polynomial.Smeval,Algebra,0.387,0.0,0.387,-1,,3
poly,algebra,Mathlib.Algebra.Polynomial.Identities,Algebra,0.3812,0.0,0.3812,-1,,4
poly,algebra,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.3812,0.0,0.3812,-1,,5
poly,algebra,Mathlib.Algebra.Polynomial.Roots,Algebra,0.3788,0.0,0.3788,-1,,6
poly,algebra,Mathlib.Algebra.Polynomial.Basic,Algebra,0.3778,0.0,0.3778,-1,,7
poly,algebra,Mathlib.Algebra.Polynomial.Coeff,Algebra,0.3766,0.0,0.3766,-1,,8
poly,algebra,Mathlib.Algebra.Polynomial.Mirror,Algebra,0.3759,0.0,0.3759,-1,,9
poly,algebra,Mathlib.Algebra.Polynomial.Eval.Subring,Algebra,0.3756,0.0,0.3756,-1,,10
fraction,algebra,Mathlib.RingTheory.IntegralDomain,RingTheory,0.4055,0.0,0.4055,0,HIGH,1
fraction,algebra,Mathlib.Algebra.EuclideanDomain.Field,Algebra,0.3898,0.0,0.3898,-1,,2
fraction,algebra,Mathlib.RingTheory.Localization.Integral,RingTheory,0.3388,0.0,0.3388,-1,,3
fraction,algebra,Mathlib.Algebra.Algebra.Field,Algebra,0.3334,0.0,0.3334,-1,,4
fraction,algebra,Mathlib.RingTheory.DedekindDomain.IntegralClosure,RingTheory,0.3306,0.0,0.3306,-1,,5
fraction,algebra,Mathlib.RingTheory.WittVector.FrobeniusFractionField,RingTheory,0.3304,0.0,0.3304,-1,,6
fraction,algebra,Mathlib.Algebra.Field.Shrink,Algebra,0.3215,0.0,0.3215,-1,,7
fraction,algebra,Mathlib.RingTheory.Localization.FractionRing,RingTheory,0.3193,0.0,0.3193,-1,,8
fraction,algebra,Mathlib.Algebra.Field.ZMod,Algebra,0.3171,0.0,0.3171,-1,,9
fraction,algebra,Mathlib.RingTheory.Flat.Domain,RingTheory,0.3164,0.0,0.3164,-1,,10
preorder,order,Mathlib.Order.Preorder.Finsupp,Order,0.5888,0.0,0.5888,0,HIGH,1
preorder,order,Mathlib.Order.Preorder.Finite,Order,0.5835,0.0,0.5835,-1,,2
preorder,order,Mathlib.Order.Preorder.Chain,Order,0.5743,0.0,0.5743,-1,,3
preorder,order,Mathlib.Order.Set,Order,0.4059,0.0,0.4059,-1,,4
preorder,order,Mathlib.Order.Circular,Order,0.4044,0.0,0.4044,-1,,5
preorder,order,Mathlib.Order.Basic,Order,0.4021,0.0,0.4021,-1,,6
preorder,order,Mathlib.Order.Height,Order,0.4011,0.0,0.4011,-1,,7
preorder,order,Mathlib.Order.Comparable,Order,0.4002,0.0,0.4002,-1,,8
preorder,order,Mathlib.Order.Radical,Order,0.3996,0.0,0.3996,-1,,9
preorder,order,Mathlib.Order.Concept,Order,0.3971,0.0,0.3971,-1,,10
all_order,order,Mathlib.Order.Lattice,Order,0.4971,0.0,0.4971,0,HIGH,1
all_order,order,Mathlib.Order.Bounds.Lattice,Order,0.4433,0.0,0.4433,-1,,2
all_order,order,Mathlib.Order.Lattice.Congruence,Order,0.4392,0.0,0.4392,-1,,3
all_order,order,Mathlib.Order.Hom.Lattice,Order,0.433,0.0,0.433,-1,,4
all_order,order,Mathlib.Order.Filter.Partial,Order,0.4329,0.0,0.4329,-1,,5
all_order,order,Mathlib.Order.Set,Order,0.4286,0.0,0.4286,-1,,6
all_order,order,Mathlib.Order.CompletePartialOrder,Order,0.4221,0.0,0.4221,-1,,7
all_order,order,Mathlib.Order.LatticeIntervals,Order,0.4173,0.0,0.4173,-1,,8
all_order,order,Mathlib.Order.BoundedOrder.Lattice,Order,0.4168,0.0,0.4168,-1,,9
all_order,order,Mathlib.Order.Defs.PartialOrder,Order,0.4144,0.0,0.4144,-1,,10
order,order,Mathlib.Order.Lattice,Order,0.5711,0.0,0.5711,0,HIGH,1
order,order,Mathlib.Order.Filter.Partial,Order,0.4979,0.0,0.4979,-1,,2
order,order,Mathlib.Order.Hom.Lattice,Order,0.4821,0.0,0.4821,-1,,3
order,order,Mathlib.Order.Bounds.Lattice,Order,0.4797,0.0,0.4797,-1,,4
order,order,Mathlib.Order.Lattice.Congruence,Order,0.4789,0.0,0.4789,-1,,5
order,order,Mathlib.Order.Defs.PartialOrder,Order,0.4393,0.0,0.4393,-1,,6
order,order,Mathlib.Order.CompletePartialOrder,Order,0.4326,0.0,0.4326,-1,,7
order,order,Mathlib.Order.LatticeIntervals,Order,0.4269,0.0,0.4269,-1,,8
order,order,Mathlib.Order.BoundedOrder.Lattice,Order,0.4268,0.0,0.4268,-1,,9
order,order,Mathlib.Order.ModularLattice,Order,0.4262,0.0,0.4262,-1,,10
presentation,fingroup,Mathlib.GroupTheory.Perm.Closure,GroupTheory,0.2676,0.0,0.2676,3,MEDIUM-LOW,1
presentation,fingroup,Mathlib.GroupTheory.PresentedGroup,GroupTheory,0.2307,0.0,0.2307,-1,,2
presentation,fingroup,Mathlib.GroupTheory.FreeGroup.IsFreeGroup,GroupTheory,0.2291,0.0,0.2291,-1,,3
presentation,fingroup,Mathlib.GroupTheory.Schreier,GroupTheory,0.229,0.0,0.229,-1,,4
presentation,fingroup,Mathlib.GroupTheory.SpecificGroups.Alternating,GroupTheory,0.2285,0.0,0.2285,-1,,5
presentation,fingroup,Mathlib.GroupTheory.Coxeter.Basic,GroupTheory,0.2268,0.0,0.2268,-1,,6
presentation,fingroup,Mathlib.GroupTheory.SpecificGroups.Quaternion,GroupTheory,0.2265,0.0,0.2265,-1,,7
presentation,fingroup,Mathlib.GroupTheory.Commensurable,GroupTheory,0.2254,0.0,0.2254,-1,,8
presentation,fingroup,Mathlib.GroupTheory.Congruence.Defs,GroupTheory,0.2251,0.0,0.2251,-1,,9
presentation,fingroup,Mathlib.GroupTheory.FreeGroup.GeneratorEquiv,GroupTheory,0.2251,0.0,0.2251,-1,,10
gproduct,fingroup,Mathlib.GroupTheory.SemidirectProduct,GroupTheory,0.4716,0.0,0.4716,0,HIGH,1
gproduct,fingroup,Mathlib.GroupTheory.RegularWreathProduct,GroupTheory,0.3285,0.0,0.3285,-1,,2
gproduct,fingroup,Mathlib.GroupTheory.Commutator.Finite,GroupTheory,0.3095,0.0,0.3095,-1,,3
gproduct,fingroup,Mathlib.GroupTheory.GroupExtension.Basic,GroupTheory,0.3033,0.0,0.3033,-1,,4
gproduct,fingroup,Mathlib.GroupTheory.GroupExtension.Defs,GroupTheory,0.2913,0.0,0.2913,-1,,5
gproduct,fingroup,Mathlib.GroupTheory.Nilpotent,GroupTheory,0.2888,0.0,0.2888,-1,,6
gproduct,fingroup,Mathlib.GroupTheory.Complement,GroupTheory,0.2884,0.0,0.2884,-1,,7
gproduct,fingroup,Mathlib.GroupTheory.Torsion,GroupTheory,0.2867,0.0,0.2867,-1,,8
gproduct,fingroup,Mathlib.GroupTheory.Sylow,GroupTheory,0.2828,0.0,0.2828,-1,,9
gproduct,fingroup,Mathlib.GroupTheory.PGroup,GroupTheory,0.282,0.0,0.282,-1,,10
perm,fingroup,Mathlib.GroupTheory.Perm.Finite,GroupTheory,0.3423,0.0,0.3423,1,MEDIUM,1
perm,fingroup,Mathlib.GroupTheory.Perm.Cycle.Concrete,GroupTheory,0.342,0.0,0.342,-1,,2
perm,fingroup,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.3391,0.0,0.3391,-1,,3
perm,fingroup,Mathlib.GroupTheory.Perm.Fin,GroupTheory,0.3345,0.0,0.3345,-1,,4
perm,fingroup,Mathlib.GroupTheory.Perm.List,GroupTheory,0.3309,0.0,0.3309,-1,,5
perm,fingroup,Mathlib.GroupTheory.Perm.Cycle.PossibleTypes,GroupTheory,0.3289,0.0,0.3289,-1,,6
perm,fingroup,Mathlib.GroupTheory.Perm.Cycle.Type,GroupTheory,0.3268,0.0,0.3268,-1,,7
perm,fingroup,Mathlib.GroupTheory.Perm.Support,GroupTheory,0.3267,0.0,0.3267,-1,,8
perm,fingroup,Mathlib.GroupTheory.Perm.Closure,GroupTheory,0.326,0.0,0.326,-1,,9
perm,fingroup,Mathlib.GroupTheory.Perm.Cycle.Basic,GroupTheory,0.3239,0.0,0.3239,-1,,10
morphism,fingroup,Mathlib.GroupTheory.QuotientGroup.Finite,GroupTheory,0.3183,0.0,0.3183,1,MEDIUM,1
