mathcomp_module,mathcomp_cluster,mathlib_module,mathlib_category,base_score,propagation_bonus,final_score,anchor_round,confidence_tier,rank
num_theory/numdomain,algebra,Mathlib.NumberTheory.Wilson,NumberTheory,0.3194,0.0,0.3194,-1,,3
num_theory/numdomain,algebra,Mathlib.NumberTheory.Primorial,NumberTheory,0.3194,0.0,0.3194,-1,,4
num_theory/numdomain,algebra,Mathlib.NumberTheory.Bertrand,NumberTheory,0.3194,0.0,0.3194,-1,,5
num_theory/numdomain,algebra,Mathlib.NumberTheory.Niven,NumberTheory,0.3194,0.0,0.3194,-1,,6
num_theory/numdomain,algebra,Mathlib.NumberTheory.Divisors,NumberTheory,0.31,0.0,0.31,-1,,7
num_theory/numdomain,algebra,Mathlib.NumberTheory.Chebyshev,NumberTheory,0.3086,0.0,0.3086,-1,,8
num_theory/numdomain,algebra,Mathlib.NumberTheory.Rayleigh,NumberTheory,0.3062,0.0,0.3062,-1,,9
num_theory/numdomain,algebra,Mathlib.NumberTheory.Modular,NumberTheory,0.3056,0.0,0.3056,-1,,10
num_theory/orderedzmod,algebra,Mathlib.RingTheory.Localization.NumDen,RingTheory,0.2849,0.0,0.2849,2,MEDIUM,1
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.LSeries.ZMod,NumberTheory,0.2686,0.0,0.2686,-1,,2
num_theory/orderedzmod,algebra,Mathlib.RingTheory.ZMod,RingTheory,0.2579,0.0,0.2579,-1,,3
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.Bertrand,NumberTheory,0.2552,0.0,0.2552,-1,,4
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.Wilson,NumberTheory,0.2552,0.0,0.2552,-1,,5
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.Niven,NumberTheory,0.2552,0.0,0.2552,-1,,6
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.Ostrowski,NumberTheory,0.2552,0.0,0.2552,-1,,7
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.Primorial,NumberTheory,0.2552,0.0,0.2552,-1,,8
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.Dioph,NumberTheory,0.2552,0.0,0.2552,-1,,9
num_theory/orderedzmod,algebra,Mathlib.RingTheory.ZMod.Torsion,RingTheory,0.2458,0.0,0.2458,-1,,10
ring_quotient,algebra,Mathlib.RingTheory.Polynomial.Quotient,RingTheory,0.3911,0.0,0.3911,0,HIGH-UNCERTAIN,1
ring_quotient,algebra,Mathlib.RingTheory.Valuation.Quotient,RingTheory,0.3805,0.0,0.3805,-1,,2
ring_quotient,algebra,Mathlib.RingTheory.Finiteness.Quotient,RingTheory,0.3802,0.0,0.3802,-1,,3
ring_quotient,algebra,Mathlib.RingTheory.Trace.Quotient,RingTheory,0.3715,0.0,0.3715,-1,,4
ring_quotient,algebra,Mathlib.RingTheory.Ideal.Quotient.Operations,RingTheory,0.3701,0.0,0.3701,-1,,5
ring_quotient,algebra,Mathlib.RingTheory.LocalRing.Quotient,RingTheory,0.3647,0.0,0.3647,-1,,6
ring_quotient,algebra,Mathlib.RingTheory.Ideal.Quotient.Index,RingTheory,0.3491,0.0,0.3491,-1,,7
ring_quotient,algebra,Mathlib.RingTheory.Ideal.Quotient.Nilpotent,RingTheory,0.347,0.0,0.347,-1,,8
ring_quotient,algebra,Mathlib.RingTheory.Ideal.Quotient.Noetherian,RingTheory,0.347,0.0,0.347,-1,,9
ring_quotient,algebra,Mathlib.RingTheory.Ideal.Quotient.Basic,RingTheory,0.3429,0.0,0.3429,-1,,10
zmodp,algebra,Mathlib.Algebra.Algebra.ZMod,Algebra,0.255,0.0,0.255,4,MEDIUM-LOW,1
zmodp,algebra,Mathlib.RingTheory.ZMod,RingTheory,0.2524,0.0,0.2524,-1,,2
zmodp,algebra,Mathlib.RingTheory.Prime,RingTheory,0.2486,0.0,0.2486,-1,,3
zmodp,algebra,Mathlib.Algebra.Prime.Lemmas,Algebra,0.2467,0.0,0.2467,-1,,4
zmodp,algebra,Mathlib.Algebra.Field.ZMod,Algebra,0.246,0.0,0.246,-1,,5
zmodp,algebra,Mathlib.Algebra.Module.ZMod,Algebra,0.2437,0.0,0.2437,-1,,6
zmodp,algebra,Mathlib.Algebra.Prime.Defs,Algebra,0.2423,0.0,0.2423,-1,,7
zmodp,algebra,Mathlib.RingTheory.Ideal.Prime,RingTheory,0.2423,0.0,0.2423,-1,,8
zmodp,algebra,Mathlib.RingTheory.ZMod.UnitsCyclic,RingTheory,0.2413,0.0,0.2413,-1,,9
zmodp,algebra,Mathlib.RingTheory.ZMod.Torsion,RingTheory,0.2402,0.0,0.2402,-1,,10
vector,algebra,Mathlib.LinearAlgebra.AffineSpace.FiniteDimensional,LinearAlgebra,0.3249,0.0,0.3249,1,MEDIUM,1
vector,algebra,Mathlib.LinearAlgebra.Matrix.FiniteDimensional,LinearAlgebra,0.3112,0.0,0.3112,-1,,2
vector,algebra,Mathlib.LinearAlgebra.Basis.VectorSpace,LinearAlgebra,0.3045,0.0,0.3045,-1,,3
vector,algebra,Mathlib.LinearAlgebra.FiniteDimensional.Basic,LinearAlgebra,0.3001,0.0,0.3001,-1,,4
vector,algebra,Mathlib.LinearAlgebra.FiniteDimensional.Defs,LinearAlgebra,0.2989,0.0,0.2989,-1,,5
vector,algebra,Mathlib.LinearAlgebra.FiniteDimensional.Lemmas,LinearAlgebra,0.2977,0.0,0.2977,-1,,6
vector,algebra,Mathlib.LinearAlgebra.Multilinear.FiniteDimensional,LinearAlgebra,0.2966,0.0,0.2966,-1,,7
vector,algebra,Mathlib.Algebra.Polynomial.Module.FiniteDimensional,Algebra,0.2918,0.0,0.2918,-1,,8
vector,algebra,Mathlib.LinearAlgebra.Complex.FiniteDimensional,LinearAlgebra,0.2918,0.0,0.2918,-1,,9
vector,algebra,Mathlib.LinearAlgebra.Finsupp.VectorSpace,LinearAlgebra,0.2867,0.0,0.2867,-1,,10
ssrint,algebra,Mathlib.Algebra.Module.NatInt,Algebra,0.293,0.0,0.293,2,MEDIUM,1
ssrint,algebra,Mathlib.RingTheory.Ideal.NatInt,RingTheory,0.2754,0.0,0.2754,-1,,2
ssrint,algebra,Mathlib.RingTheory.Valuation.Integers,RingTheory,0.2702,0.0,0.2702,-1,,3
ssrint,algebra,Mathlib.Algebra.Group.Int.TypeTags,Algebra,0.2699,0.0,0.2699,-1,,4
ssrint,algebra,Mathlib.RingTheory.Int.Basic,RingTheory,0.2581,0.0,0.2581,-1,,5
ssrint,algebra,Mathlib.RingTheory.Ideal.Int,RingTheory,0.2571,0.0,0.2571,-1,,6
ssrint,algebra,Mathlib.Algebra.Order.Group.Int,Algebra,0.2544,0.0,0.2544,-1,,7
ssrint,algebra,Mathlib.Algebra.Order.Ring.Int,Algebra,0.2536,0.0,0.2536,-1,,8
ssrint,algebra,Mathlib.Algebra.Group.Int.Even,Algebra,0.2535,0.0,0.2535,-1,,9
ssrint,algebra,Mathlib.Algebra.Ring.Int.Parity,Algebra,0.253,0.0,0.253,-1,,10
all_algebra,algebra,Mathlib.Algebra.Quandle,Algebra,0.3834,0.0,0.3834,0,HIGH-UNCERTAIN,1
all_algebra,algebra,Mathlib.Algebra.Symmetrized,Algebra,0.3834,0.0,0.3834,-1,,2
all_algebra,algebra,Mathlib.Algebra.Algebra.Epi,Algebra,0.3503,0.0,0.3503,-1,,3
all_algebra,algebra,Mathlib.Algebra.Algebra.Operations,Algebra,0.3444,0.0,0.3444,-1,,4
all_algebra,algebra,Mathlib.Algebra.Algebra.Basic,Algebra,0.3418,0.0,0.3418,-1,,5
all_algebra,algebra,Mathlib.Algebra.Algebra.Shrink,Algebra,0.3411,0.0,0.3411,-1,,6
all_algebra,algebra,Mathlib.Algebra.Algebra.Field,Algebra,0.3394,0.0,0.3394,-1,,7
all_algebra,algebra,Mathlib.Algebra.Order.Algebra,Algebra,0.3386,0.0,0.3386,-1,,8
all_algebra,algebra,Mathlib.Algebra.Algebra.Defs,Algebra,0.3367,0.0,0.3367,-1,,9
all_algebra,algebra,Mathlib.Algebra.Algebra.Pi,Algebra,0.3355,0.0,0.3355,-1,,10
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.RowCol,LinearAlgebra,0.4554,0.0,0.4554,0,HIGH,1
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.Rank,LinearAlgebra,0.4009,0.0,0.4009,-1,,2
mxalgebra,algebra,Mathlib.Algebra.Lie.Rank,Algebra,0.3384,0.0,0.3384,-1,,3
mxalgebra,algebra,Mathlib.Algebra.Algebra.Subalgebra.Rank,Algebra,0.3258,0.0,0.3258,-1,,4
mxalgebra,algebra,Mathlib.LinearAlgebra.AffineSpace.Matrix,LinearAlgebra,0.3146,0.0,0.3146,-1,,5
mxalgebra,algebra,Mathlib.Algebra.Lie.Matrix,Algebra,0.2991,0.0,0.2991,-1,,6
mxalgebra,algebra,Mathlib.Algebra.Module.SpanRank,Algebra,0.2937,0.0,0.2937,-1,,7
mxalgebra,algebra,Mathlib.Algebra.Central.Matrix,Algebra,0.2936,0.0,0.2936,-1,,8
mxalgebra,algebra,Mathlib.Algebra.Algebra.Subalgebra.Matrix,Algebra,0.2934,0.0,0.2934,-1,,9
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.Permutation,LinearAlgebra,0.2933,0.0,0.2933,-1,,10
spectral,algebra,Mathlib.Algebra.Homology.SpectralSequence.Basic,Algebra,0.3015,0.0,0.3015,2,MEDIUM,1
spectral,algebra,Mathlib.Algebra.Homology.HomotopyCategory.SpectralObject,Algebra,0.2883,0.0,0.2883,-1,,2
spectral,algebra,Mathlib.Algebra.Homology.SpectralSequence.ComplexShape,Algebra,0.2764,0.0,0.2764,-1,,3
spectral,algebra,Mathlib.Topology.Spectral.Prespectral,Topology,0.2257,0.0,0.2257,-1,,4
spectral,algebra,Mathlib.Topology.Spectral.Basic,Topology,0.2161,0.0,0.2161,-1,,5
spectral,algebra,Mathlib.LinearAlgebra.Matrix.SchurComplement,LinearAlgebra,0.2155,0.0,0.2155,-1,,6
spectral,algebra,Mathlib.Topology.Spectral.Hom,Topology,0.2074,0.0,0.2074,-1,,7
spectral,algebra,Mathlib.Algebra.DirectSum.Decomposition,Algebra,0.2044,0.0,0.2044,-1,,8
spectral,algebra,Mathlib.LinearAlgebra.Matrix.Orthogonal,LinearAlgebra,0.2,0.0,0.2,-1,,9
spectral,algebra,Mathlib.Analysis.InnerProductSpace.GramSchmidtOrtho,Analysis,0.1977,0.0,0.1977,-1,,10
sesquilinear,algebra,Mathlib.LinearAlgebra.Matrix.SesquilinearForm,LinearAlgebra,0.3815,0.0,0.3815,0,HIGH-UNCERTAIN,1
sesquilinear,algebra,Mathlib.LinearAlgebra.SesquilinearForm,LinearAlgebra,0.3721,0.0,0.3721,-1,,2
sesquilinear,algebra,Mathlib.LinearAlgebra.SesquilinearForm.Star,LinearAlgebra,0.3538,0.0,0.3538,-1,,3
sesquilinear,algebra,Mathlib.LinearAlgebra.SesquilinearForm.Basic,LinearAlgebra,0.3482,0.0,0.3482,-1,,4
sesquilinear,algebra,Mathlib.LinearAlgebra.Matrix.BilinearForm,LinearAlgebra,0.2698,0.0,0.2698,-1,,5
sesquilinear,algebra,Mathlib.LinearAlgebra.BilinearForm.Orthogonal,LinearAlgebra,0.25,0.0,0.25,-1,,6
sesquilinear,algebra,Mathlib.LinearAlgebra.BilinearForm.Hom,LinearAlgebra,0.25,0.0,0.25,-1,,7
sesquilinear,algebra,Mathlib.Algebra.Algebra.Bilinear,Algebra,0.25,0.0,0.25,-1,,8
sesquilinear,algebra,Mathlib.LinearAlgebra.BilinearForm.Basic,LinearAlgebra,0.25,0.0,0.25,-1,,9
sesquilinear,algebra,Mathlib.LinearAlgebra.BilinearForm.Properties,LinearAlgebra,0.25,0.0,0.25,-1,,10
finalg,algebra,Mathlib.Algebra.Group.PUnit,Algebra,0.3937,0.0,0.3937,0,HIGH-UNCERTAIN,1
finalg,algebra,Mathlib.Algebra.Divisibility.Finite,Algebra,0.3922,0.0,0.3922,-1,,2
finalg,algebra,Mathlib.Algebra.Order.PUnit,Algebra,0.3721,0.0,0.3721,-1,,3
finalg,algebra,Mathlib.Algebra.Group.Subgroup.Finite,Algebra,0.3696,0.0,0.3696,-1,,4
finalg,algebra,Mathlib.Algebra.Group.Equiv.Finite,Algebra,0.3682,0.0,0.3682,-1,,5
finalg,algebra,Mathlib.Algebra.Group.Submonoid.Finite,Algebra,0.3681,0.0,0.3681,-1,,6
finalg,algebra,Mathlib.Algebra.Ring.PUnit,Algebra,0.3678,0.0,0.3678,-1,,7
finalg,algebra,Mathlib.Algebra.Module.PUnit,Algebra,0.3638,0.0,0.3638,-1,,8
finalg,algebra,Mathlib.Algebra.Module.Presentation.Finite,Algebra,0.3488,0.0,0.3488,-1,,9
finalg,algebra,Mathlib.Algebra.Group.Action.Pointwise.Set.Finite,Algebra,0.3397,0.0,0.3397,-1,,10
rat,algebra,Mathlib.NumberTheory.Cyclotomic.Rat,NumberTheory,0.4435,0.0,0.4435,0,HIGH,1
rat,algebra,Mathlib.Algebra.Ring.Rat,Algebra,0.4094,0.0,0.4094,-1,,2
rat,algebra,Mathlib.Algebra.Star.Rat,Algebra,0.3929,0.0,0.3929,-1,,3
rat,algebra,Mathlib.Algebra.Algebra.Rat,Algebra,0.3902,0.0,0.3902,-1,,4
rat,algebra,Mathlib.Algebra.Order.Ring.Rat,Algebra,0.3766,0.0,0.3766,-1,,5
rat,algebra,Mathlib.RingTheory.Localization.Rat,RingTheory,0.3685,0.0,0.3685,-1,,6
rat,algebra,Mathlib.Algebra.Field.Rat,Algebra,0.3685,0.0,0.3685,-1,,7
rat,algebra,Mathlib.Algebra.Module.Rat,Algebra,0.3678,0.0,0.3678,-1,,8
rat,algebra,Mathlib.Algebra.Ring.Action.Rat,Algebra,0.364,0.0,0.364,-1,,9
rat,algebra,Mathlib.Algebra.Algebra.Hom.Rat,Algebra,0.3626,0.0,0.3626,-1,,10
polydiv,algebra,Mathlib.Algebra.Polynomial.FieldDivision,Algebra,0.3449,0.0,0.3449,1,MEDIUM,1
polydiv,algebra,Mathlib.Algebra.Polynomial.RingDivision,Algebra,0.3433,0.0,0.3433,-1,,2
polydiv,algebra,Mathlib.Algebra.MvPolynomial.Division,Algebra,0.3358,0.0,0.3358,-1,,3
polydiv,algebra,Mathlib.Algebra.MonoidAlgebra.Division,Algebra,0.2745,0.0,0.2745,-1,,4
polydiv,algebra,Mathlib.Algebra.EuclideanDomain.Field,Algebra,0.2584,0.0,0.2584,-1,,5
polydiv,algebra,Mathlib.RingTheory.EuclideanDomain,RingTheory,0.2552,0.0,0.2552,-1,,6
polydiv,algebra,Mathlib.LinearAlgebra.Dimension.DivisionRing,LinearAlgebra,0.25,0.0,0.25,-1,,7
polydiv,algebra,Mathlib.Algebra.EuclideanDomain.Int,Algebra,0.2481,0.0,0.2481,-1,,8
polydiv,algebra,Mathlib.Algebra.EuclideanDomain.Basic,Algebra,0.2462,0.0,0.2462,-1,,9
polydiv,algebra,Mathlib.Algebra.EuclideanDomain.Defs,Algebra,0.2435,0.0,0.2435,-1,,10
interval,algebra,Mathlib.Algebra.Order.Ring.Interval,Algebra,0.4616,0.0,0.4616,0,HIGH,1
interval,algebra,Mathlib.Algebra.Order.Interval.Basic,Algebra,0.443,0.0,0.443,-1,,2
interval,algebra,Mathlib.Algebra.Order.Interval.Multiset,Algebra,0.4361,0.0,0.4361,-1,,3
interval,algebra,Mathlib.Algebra.Order.Interval.Set.Monoid,Algebra,0.409,0.0,0.409,-1,,4
interval,algebra,Mathlib.Algebra.Order.Interval.Set.Instances,Algebra,0.4067,0.0,0.4067,-1,,5
interval,algebra,Mathlib.Algebra.Order.Group.Pointwise.Interval,Algebra,0.4003,0.0,0.4003,-1,,6
interval,algebra,Mathlib.Algebra.Order.Interval.Set.Group,Algebra,0.3977,0.0,0.3977,-1,,7
interval,algebra,Mathlib.Algebra.Order.Interval.Finset.Basic,Algebra,0.3902,0.0,0.3902,-1,,8
interval,algebra,Mathlib.Order.Filter.Interval,Order,0.3785,0.0,0.3785,-1,,9
interval,algebra,Mathlib.Order.Interval.Lex,Order,0.3719,0.0,0.3719,-1,,10
qpoly,algebra,Mathlib.RingTheory.Polynomial.Quotient,RingTheory,0.36,0.0,0.36,0,HIGH-UNCERTAIN,1
qpoly,algebra,Mathlib.RingTheory.Polynomial.HilbertPoly,RingTheory,0.3538,0.0,0.3538,-1,,2
qpoly,algebra,Mathlib.Algebra.Polynomial.Monic,Algebra,0.3253,0.0,0.3253,-1,,3
qpoly,algebra,Mathlib.Algebra.Polynomial.Basis,Algebra,0.3032,0.0,0.3032,-1,,4
qpoly,algebra,Mathlib.Algebra.Polynomial.Smeval,Algebra,0.2932,0.0,0.2932,-1,,5
qpoly,algebra,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.2932,0.0,0.2932,-1,,6
qpoly,algebra,Mathlib.Algebra.Polynomial.Mirror,Algebra,0.2932,0.0,0.2932,-1,,7
qpoly,algebra,Mathlib.Algebra.Polynomial.Reverse,Algebra,0.2932,0.0,0.2932,-1,,8
qpoly,algebra,Mathlib.Algebra.Polynomial.Inductions,Algebra,0.2932,0.0,0.2932,-1,,9
qpoly,algebra,Mathlib.Algebra.Polynomial.Homogenize,Algebra,0.2932,0.0,0.2932,-1,,10
archimedean,algebra,Mathlib.Algebra.Order.Ring.Archimedean,Algebra,0.357,0.0,0.357,0,HIGH-UNCERTAIN,1
archimedean,algebra,Mathlib.Algebra.Order.Module.Archimedean,Algebra,0.3504,0.0,0.3504,-1,,2
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.Basic,Algebra,0.3481,0.0,0.3481,-1,,3
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.Hom,Algebra,0.343,0.0,0.343,-1,,4
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.Class,Algebra,0.3426,0.0,0.3426,-1,,5
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.Submonoid,Algebra,0.3383,0.0,0.3383,-1,,6
archimedean,algebra,Mathlib.RingTheory.Valuation.Archimedean,RingTheory,0.3256,0.0,0.3256,-1,,7
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.IndicatorCard,Algebra,0.2966,0.0,0.2966,-1,,8
archimedean,algebra,Mathlib.Data.Real.Archimedean,Data,0.2379,0.0,0.2379,-1,,9
archimedean,algebra,Mathlib.RingTheory.Localization.NumDen,RingTheory,0.2072,0.0,0.2072,-1,,10
countalg,algebra,Mathlib.LinearAlgebra.Countable,LinearAlgebra,0.5002,0.0,0.5002,0,HIGH,1
countalg,algebra,Mathlib.CategoryTheory.Countable,CategoryTheory,0.2897,0.0,0.2897,-1,,2
countalg,algebra,Mathlib.Data.Set.Countable,Data,0.2722,0.0,0.2722,-1,,3
countalg,algebra,Mathlib.Algebra.Quandle,Algebra,0.2555,0.0,0.2555,-1,,4
countalg,algebra,Mathlib.Algebra.Symmetrized,Algebra,0.2555,0.0,0.2555,-1,,5
countalg,algebra,Mathlib.Algebra.Algebra.Epi,Algebra,0.2537,0.0,0.2537,-1,,6
countalg,algebra,Mathlib.Algebra.Algebra.Operations,Algebra,0.2534,0.0,0.2534,-1,,7
countalg,algebra,Mathlib.Algebra.Algebra.Basic,Algebra,0.2532,0.0,0.2532,-1,,8
countalg,algebra,Mathlib.Algebra.Algebra.Shrink,Algebra,0.2532,0.0,0.2532,-1,,9
countalg,algebra,Mathlib.Algebra.Algebra.Field,Algebra,0.2531,0.0,0.2531,-1,,10
poly,algebra,Mathlib.RingTheory.Polynomial.HilbertPoly,RingTheory,0.3862,0.0,0.3862,0,HIGH-UNCERTAIN,1
poly,algebra,Mathlib.Algebra.Polynomial.Sequence,Algebra,0.3239,0.0,0.3239,-1,,2
poly,algebra,Mathlib.Algebra.Polynomial.Mirror,Algebra,0.3003,0.0,0.3003,-1,,3
poly,algebra,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.3003,0.0,0.3003,-1,,4
poly,algebra,Mathlib.Algebra.Polynomial.Reverse,Algebra,0.3003,0.0,0.3003,-1,,5
poly,algebra,Mathlib.Algebra.Polynomial.Inductions,Algebra,0.3003,0.0,0.3003,-1,,6
poly,algebra,Mathlib.Algebra.Polynomial.Smeval,Algebra,0.3003,0.0,0.3003,-1,,7
poly,algebra,Mathlib.Algebra.Polynomial.Homogenize,Algebra,0.3003,0.0,0.3003,-1,,8
poly,algebra,Mathlib.Algebra.Polynomial.Degree.Defs,Algebra,0.2935,0.0,0.2935,-1,,9
poly,algebra,Mathlib.Algebra.Polynomial.Degree.Domain,Algebra,0.2924,0.0,0.2924,-1,,10
fraction,algebra,Mathlib.RingTheory.WittVector.FrobeniusFractionField,RingTheory,0.3979,0.0,0.3979,0,HIGH-UNCERTAIN,1
fraction,algebra,Mathlib.RingTheory.IntegralDomain,RingTheory,0.3762,0.0,0.3762,-1,,2
fraction,algebra,Mathlib.RingTheory.Localization.FractionRing,RingTheory,0.3662,0.0,0.3662,-1,,3
fraction,algebra,Mathlib.Algebra.EuclideanDomain.Field,Algebra,0.3307,0.0,0.3307,-1,,4
fraction,algebra,Mathlib.Algebra.Field.IsField,Algebra,0.2837,0.0,0.2837,-1,,5
fraction,algebra,Mathlib.Algebra.Algebra.Field,Algebra,0.2794,0.0,0.2794,-1,,6
fraction,algebra,Mathlib.RingTheory.DedekindDomain.IntegralClosure,RingTheory,0.272,0.0,0.272,-1,,7
fraction,algebra,Mathlib.Algebra.Field.Opposite,Algebra,0.2671,0.0,0.2671,-1,,8
fraction,algebra,Mathlib.Algebra.Field.Periodic,Algebra,0.2648,0.0,0.2648,-1,,9
fraction,algebra,Mathlib.Algebra.Field.Shrink,Algebra,0.2629,0.0,0.2629,-1,,10
preorder,order,Mathlib.Order.Preorder.Finite,Order,0.497,0.0,0.497,0,HIGH,1
preorder,order,Mathlib.Order.Preorder.Finsupp,Order,0.4946,0.0,0.4946,-1,,2
preorder,order,Mathlib.Order.Preorder.Chain,Order,0.4927,0.0,0.4927,-1,,3
preorder,order,Mathlib.Order.Antisymmetrization,Order,0.3854,0.0,0.3854,-1,,4
preorder,order,Mathlib.Order.Sublocale,Order,0.3854,0.0,0.3854,-1,,5
preorder,order,Mathlib.Order.Comparable,Order,0.3854,0.0,0.3854,-1,,6
preorder,order,Mathlib.Order.Nucleus,Order,0.3854,0.0,0.3854,-1,,7
preorder,order,Mathlib.Order.Antichain,Order,0.3854,0.0,0.3854,-1,,8
preorder,order,Mathlib.Order.Booleanisation,Order,0.3854,0.0,0.3854,-1,,9
preorder,order,Mathlib.Order.Concept,Order,0.3854,0.0,0.3854,-1,,10
all_order,order,Mathlib.Order.Lattice,Order,0.4155,0.0,0.4155,0,HIGH,1
all_order,order,Mathlib.Order.Hom.Lattice,Order,0.373,0.0,0.373,-1,,2
all_order,order,Mathlib.Order.Filter.Partial,Order,0.3728,0.0,0.3728,-1,,3
all_order,order,Mathlib.Order.Lattice.Congruence,Order,0.3685,0.0,0.3685,-1,,4
all_order,order,Mathlib.Order.Booleanisation,Order,0.3684,0.0,0.3684,-1,,5
all_order,order,Mathlib.Order.Concept,Order,0.3684,0.0,0.3684,-1,,6
all_order,order,Mathlib.Order.Antichain,Order,0.3684,0.0,0.3684,-1,,7
all_order,order,Mathlib.Order.Cofinal,Order,0.3684,0.0,0.3684,-1,,8
all_order,order,Mathlib.Order.Nucleus,Order,0.3684,0.0,0.3684,-1,,9
all_order,order,Mathlib.Order.Comparable,Order,0.3684,0.0,0.3684,-1,,10
order,order,Mathlib.Order.Lattice,Order,0.464,0.0,0.464,0,HIGH,1
order,order,Mathlib.Order.Hom.Lattice,Order,0.3955,0.0,0.3955,-1,,2
order,order,Mathlib.Order.Filter.Partial,Order,0.3954,0.0,0.3954,-1,,3
order,order,Mathlib.Order.Lattice.Congruence,Order,0.3922,0.0,0.3922,-1,,4
order,order,Mathlib.Order.Bounds.Lattice,Order,0.3906,0.0,0.3906,-1,,5
order,order,Mathlib.Order.Types.Defs,Order,0.3844,0.0,0.3844,-1,,6
order,order,Mathlib.Order.Types.Arithmetic,Order,0.3793,0.0,0.3793,-1,,7
order,order,Mathlib.Order.Defs.PartialOrder,Order,0.3658,0.0,0.3658,-1,,8
order,order,Mathlib.Order.ModularLattice,Order,0.3613,0.0,0.3613,-1,,9
order,order,Mathlib.Order.CompletePartialOrder,Order,0.3605,0.0,0.3605,-1,,10
presentation,fingroup,Mathlib.GroupTheory.FreeGroup.GeneratorEquiv,GroupTheory,0.219,0.0,0.219,-1,LOW,1
presentation,fingroup,Mathlib.GroupTheory.GroupAction.Support,GroupTheory,0.2155,0.0,0.2155,-1,,2
presentation,fingroup,Mathlib.GroupTheory.SpecificGroups.ZGroup,GroupTheory,0.2086,0.0,0.2086,-1,,3
presentation,fingroup,Mathlib.GroupTheory.PGroup,GroupTheory,0.2078,0.0,0.2078,-1,,4
presentation,fingroup,Mathlib.GroupTheory.QuotientGroup.Finite,GroupTheory,0.2055,0.0,0.2055,-1,,5
presentation,fingroup,Mathlib.GroupTheory.PresentedGroup,GroupTheory,0.2038,0.0,0.2038,-1,,6
presentation,fingroup,Mathlib.GroupTheory.Perm.Finite,GroupTheory,0.2033,0.0,0.2033,-1,,7
presentation,fingroup,Mathlib.GroupTheory.DedekindFinite,GroupTheory,0.2025,0.0,0.2025,-1,,8
presentation,fingroup,Mathlib.GroupTheory.Perm.Support,GroupTheory,0.2024,0.0,0.2024,-1,,9
presentation,fingroup,Mathlib.GroupTheory.GroupAction.Iwasawa,GroupTheory,0.2023,0.0,0.2023,-1,,10
gproduct,fingroup,Mathlib.GroupTheory.SemidirectProduct,GroupTheory,0.3883,0.0,0.3883,0,HIGH,1
gproduct,fingroup,Mathlib.GroupTheory.RegularWreathProduct,GroupTheory,0.2692,0.0,0.2692,-1,,2
gproduct,fingroup,Mathlib.GroupTheory.PGroup,GroupTheory,0.2154,0.0,0.2154,-1,,3
gproduct,fingroup,Mathlib.GroupTheory.SpecificGroups.ZGroup,GroupTheory,0.2136,0.0,0.2136,-1,,4
gproduct,fingroup,Mathlib.GroupTheory.Commensurable,GroupTheory,0.2135,0.0,0.2135,-1,,5
gproduct,fingroup,Mathlib.GroupTheory.GroupAction.IterateAct,GroupTheory,0.2122,0.0,0.2122,-1,,6
gproduct,fingroup,Mathlib.GroupTheory.Perm.ConjAct,GroupTheory,0.2112,0.0,0.2112,-1,,7
gproduct,fingroup,Mathlib.GroupTheory.Rank,GroupTheory,0.2111,0.0,0.2111,-1,,8
gproduct,fingroup,Mathlib.GroupTheory.Transfer,GroupTheory,0.211,0.0,0.211,-1,,9
gproduct,fingroup,Mathlib.GroupTheory.Torsion,GroupTheory,0.2108,0.0,0.2108,-1,,10
perm,fingroup,Mathlib.GroupTheory.Perm.Support,GroupTheory,0.2967,0.0,0.2967,2,MEDIUM,1
perm,fingroup,Mathlib.GroupTheory.Perm.Finite,GroupTheory,0.2923,0.0,0.2923,-1,,2
perm,fingroup,Mathlib.GroupTheory.Perm.Cycle.Type,GroupTheory,0.2873,0.0,0.2873,-1,,3
perm,fingroup,Mathlib.GroupTheory.Perm.List,GroupTheory,0.2753,0.0,0.2753,-1,,4
perm,fingroup,Mathlib.GroupTheory.Perm.Option,GroupTheory,0.2716,0.0,0.2716,-1,,5
perm,fingroup,Mathlib.GroupTheory.Perm.Fin,GroupTheory,0.2714,0.0,0.2714,-1,,6
perm,fingroup,Mathlib.GroupTheory.Perm.Subgroup,GroupTheory,0.2713,0.0,0.2713,-1,,7
perm,fingroup,Mathlib.GroupTheory.Perm.Sign,GroupTheory,0.2699,0.0,0.2699,-1,,8
