mathcomp_module,mathcomp_cluster,mathlib_module,mathlib_category,base_score,propagation_bonus,final_score,anchor_round,confidence_tier,rank,original_rank,reranked_score,concept_bonus,synonym_bonus,text_v3_contrib,decl_contrib
polyXY,algebra,Mathlib.Algebra.Polynomial.Smeval,Algebra,0.3047,0.0,0.3047,-1,,9,9,0.3785,0.05,0.0133,0.0105,0.0
polyXY,algebra,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.3041,0.0,0.3041,-1,,10,10,0.3777,0.05,0.0133,0.0102,0.0
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.House,NumberTheory,0.4277,0.0,0.4277,-1,,1,2,0.56,0.0938,0.0178,0.0086,0.0122
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Completion,NumberTheory,0.4278,0.0,0.4278,0,HIGH,2,1,0.548,0.0938,0.0178,0.0086,0.0
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Norm,NumberTheory,0.4201,0.0,0.4201,-1,,3,3,0.5372,0.0938,0.0178,0.0055,0.0
num_theory/numfield,algebra,Mathlib.NumberTheory.Height.NumberField,NumberTheory,0.4172,0.0,0.4172,-1,,4,4,0.5331,0.0938,0.0178,0.0044,0.0
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Basic,NumberTheory,0.4145,0.0,0.4145,-1,,5,5,0.5293,0.0938,0.0178,0.0033,0.0
num_theory/numfield,algebra,Mathlib.NumberTheory.FunctionField,NumberTheory,0.4141,0.0,0.4141,-1,,6,6,0.5288,0.0938,0.0178,0.0031,0.0
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Ideal.Asymptotics,NumberTheory,0.3987,0.0,0.3987,-1,,7,7,0.5146,0.0938,0.016,0.0061,0.0
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Discriminant.Defs,NumberTheory,0.3977,0.0,0.3977,-1,,8,8,0.5132,0.0938,0.016,0.0058,0.0
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Cyclotomic.Three,NumberTheory,0.3972,0.0,0.3972,-1,,9,9,0.5125,0.0938,0.016,0.0055,0.0
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Cyclotomic.PID,NumberTheory,0.3966,0.0,0.3966,-1,,10,10,0.5117,0.0938,0.016,0.0053,0.0
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Cyclotomic.Rat,NumberTheory,0.4021,0.0,0.4021,0,HIGH,1,1,0.5006,0.075,0.016,0.0075,0.0
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Harmonic.Int,NumberTheory,0.3975,0.0,0.3975,-1,,2,2,0.4942,0.075,0.016,0.0057,0.0
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Ostrowski,NumberTheory,0.3579,0.0,0.3579,-1,,3,4,0.465,0.075,0.0178,0.0143,0.0
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Zsqrtd.GaussianInt,NumberTheory,0.3619,0.0,0.3619,-1,,4,3,0.455,0.075,0.0133,0.0047,0.0
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Wilson,NumberTheory,0.3458,0.0,0.3458,-1,,5,5,0.448,0.075,0.0178,0.0094,0.0
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Primorial,NumberTheory,0.3445,0.0,0.3445,-1,,6,6,0.4462,0.075,0.0178,0.0089,0.0
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Basic,NumberTheory,0.3424,0.0,0.3424,-1,,7,7,0.4432,0.075,0.0178,0.0081,0.0
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Fermat,NumberTheory,0.3401,0.0,0.3401,-1,,8,8,0.44,0.075,0.0178,0.0072,0.0
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Niven,NumberTheory,0.3401,0.0,0.3401,-1,,9,9,0.44,0.075,0.0178,0.0072,0.0
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Modular,NumberTheory,0.3373,0.0,0.3373,-1,,10,10,0.4361,0.075,0.0178,0.006,0.0
ssralg,algebra,Mathlib.Algebra.Ring.Action.Field,Algebra,0.4867,0.0,0.4867,0,HIGH,1,1,0.6133,0.0833,0.0229,0.0204,0.0
ssralg,algebra,Mathlib.Algebra.Module.RingHom,Algebra,0.4526,0.0,0.4526,-1,,2,2,0.5745,0.0833,0.02,0.0185,0.0
ssralg,algebra,Mathlib.Algebra.Ring.Centralizer,Algebra,0.4334,0.0,0.4334,-1,,3,5,0.5739,0.0833,0.0267,0.0305,0.0
ssralg,algebra,Mathlib.Algebra.Ring.Identities,Algebra,0.43,0.0,0.43,-1,,4,6,0.5691,0.0833,0.0267,0.0291,0.0
ssralg,algebra,Mathlib.Algebra.Ring.Shrink,Algebra,0.4225,0.0,0.4225,-1,,5,7,0.5586,0.0833,0.0267,0.0261,0.0
ssralg,algebra,Mathlib.Algebra.Ring.Associated,Algebra,0.4198,0.0,0.4198,-1,,6,8,0.5549,0.0833,0.0267,0.0251,0.0
ssralg,algebra,Mathlib.Algebra.Ring.Center,Algebra,0.4191,0.0,0.4191,-1,,7,9,0.5539,0.0833,0.0267,0.0248,0.0
ssralg,algebra,Mathlib.Algebra.Ring.Regular,Algebra,0.4183,0.0,0.4183,-1,,8,10,0.5528,0.0833,0.0267,0.0245,0.0
ssralg,algebra,Mathlib.Algebra.Order.Module.Field,Algebra,0.4425,0.0,0.4425,-1,,9,3,0.4969,0.0417,0.01,0.0027,0.0
ssralg,algebra,Mathlib.Algebra.Module.Torsion.Field,Algebra,0.4414,0.0,0.4414,-1,,10,4,0.4953,0.0417,0.01,0.0023,0.0
mxpoly,algebra,Mathlib.LinearAlgebra.Matrix.Polynomial,LinearAlgebra,0.4107,0.0,0.4107,0,HIGH,1,1,0.5355,0.0833,0.02,0.0214,0.0
mxpoly,algebra,Mathlib.RingTheory.MatrixPolynomialAlgebra,RingTheory,0.3664,0.0,0.3664,-1,,2,2,0.5349,0.0833,0.016,0.0177,0.0515
mxpoly,algebra,Mathlib.LinearAlgebra.Matrix.MvPolynomial,LinearAlgebra,0.3613,0.0,0.3613,-1,,3,3,0.5229,0.0833,0.016,0.0156,0.0466
mxpoly,algebra,Mathlib.LinearAlgebra.Matrix.Charpoly.Coeff,LinearAlgebra,0.3262,0.0,0.3262,-1,,4,8,0.4846,0.0833,0.0178,0.026,0.0313
mxpoly,algebra,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.3507,0.0,0.3507,-1,,5,4,0.4634,0.0417,0.0114,0.0236,0.036
mxpoly,algebra,Mathlib.RingTheory.Polynomial.Resultant.Basic,RingTheory,0.3376,0.0,0.3376,-1,,6,5,0.4522,0.0417,0.008,0.0306,0.0343
mxpoly,algebra,Mathlib.Algebra.Polynomial.Div,Algebra,0.3266,0.0,0.3266,-1,,7,7,0.4229,0.0417,0.0114,0.014,0.0292
mxpoly,algebra,Mathlib.Algebra.Polynomial.Identities,Algebra,0.3286,0.0,0.3286,-1,,8,6,0.4147,0.0417,0.0114,0.0148,0.0183
mxpoly,algebra,Mathlib.Algebra.Polynomial.Roots,Algebra,0.3246,0.0,0.3246,-1,,9,10,0.406,0.0417,0.0114,0.0132,0.0151
mxpoly,algebra,Mathlib.Algebra.Polynomial.Eval.Irreducible,Algebra,0.3247,0.0,0.3247,-1,,10,9,0.3948,0.0417,0.01,0.0185,0.0
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Basic,Algebra,0.4144,0.0,0.4144,0,HIGH,1,1,0.5678,0.125,0.016,0.0124,0.0
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Multiset,Algebra,0.4133,0.0,0.4133,-1,,2,2,0.5663,0.125,0.016,0.012,0.0
interval_inference,algebra,Mathlib.Algebra.Order.Ring.Interval,Algebra,0.4076,0.0,0.4076,-1,,3,3,0.5583,0.125,0.016,0.0097,0.0
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Set.Group,Algebra,0.3985,0.0,0.3985,-1,,4,4,0.5534,0.125,0.0133,0.0165,0.0
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Set.Monoid,Algebra,0.3912,0.0,0.3912,-1,,5,5,0.5431,0.125,0.0133,0.0136,0.0
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Finset.Basic,Algebra,0.3896,0.0,0.3896,-1,,6,6,0.5409,0.125,0.0133,0.013,0.0
interval_inference,algebra,Mathlib.Algebra.Order.Group.Pointwise.Interval,Algebra,0.376,0.0,0.376,-1,,7,7,0.5219,0.125,0.0133,0.0075,0.0
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Set.Instances,Algebra,0.3724,0.0,0.3724,-1,,8,8,0.5168,0.125,0.0133,0.0061,0.0
interval_inference,algebra,Mathlib.Algebra.Order.ToIntervalMod,Algebra,0.3531,0.0,0.3531,-1,,9,9,0.4958,0.125,0.0114,0.0063,0.0
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Set.SuccPred,Algebra,0.3394,0.0,0.3394,-1,,10,10,0.4813,0.125,0.01,0.0069,0.0
num_theory/numdomain,algebra,Mathlib.NumberTheory.Ostrowski,NumberTheory,0.3694,0.0,0.3694,-1,,1,8,0.5051,0.0938,0.0229,0.0049,0.0142
num_theory/numdomain,algebra,Mathlib.NumberTheory.Wilson,NumberTheory,0.3793,0.0,0.3793,0,HIGH-UNCERTAIN,2,1,0.5048,0.0938,0.0229,0.0088,0.0
num_theory/numdomain,algebra,Mathlib.NumberTheory.Primorial,NumberTheory,0.3782,0.0,0.3782,-1,,3,2,0.5032,0.0938,0.0229,0.0084,0.0
num_theory/numdomain,algebra,Mathlib.NumberTheory.Basic,NumberTheory,0.3761,0.0,0.3761,-1,,4,3,0.5003,0.0938,0.0229,0.0076,0.0
num_theory/numdomain,algebra,Mathlib.NumberTheory.Fermat,NumberTheory,0.374,0.0,0.374,-1,,5,4,0.4973,0.0938,0.0229,0.0067,0.0
num_theory/numdomain,algebra,Mathlib.NumberTheory.Niven,NumberTheory,0.374,0.0,0.374,-1,,6,5,0.4973,0.0938,0.0229,0.0067,0.0
num_theory/numdomain,algebra,Mathlib.NumberTheory.Modular,NumberTheory,0.3668,0.0,0.3668,-1,,7,10,0.4948,0.0938,0.0229,0.0039,0.0075
num_theory/numdomain,algebra,Mathlib.NumberTheory.Multiplicity,NumberTheory,0.3698,0.0,0.3698,-1,,8,6,0.4915,0.0938,0.0229,0.0051,0.0
num_theory/numdomain,algebra,Mathlib.NumberTheory.Bertrand,NumberTheory,0.3694,0.0,0.3694,-1,,9,7,0.4909,0.0938,0.0229,0.0049,0.0
num_theory/numdomain,algebra,Mathlib.NumberTheory.Rayleigh,NumberTheory,0.3684,0.0,0.3684,-1,,10,9,0.4895,0.0938,0.0229,0.0045,0.0
num_theory/orderedzmod,algebra,Mathlib.RingTheory.Localization.NumDen,RingTheory,0.3341,0.0,0.3341,-1,,1,2,0.4847,0.125,0.016,0.0096,0.0
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.LSeries.ZMod,NumberTheory,0.3167,0.0,0.3167,-1,,2,5,0.4291,0.0938,0.016,0.0027,0.0
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.Wilson,NumberTheory,0.2909,0.0,0.2909,-1,,3,8,0.4164,0.0938,0.0229,0.0088,0.0
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.Primorial,NumberTheory,0.2898,0.0,0.2898,-1,,4,9,0.4148,0.0938,0.0229,0.0084,0.0
num_theory/orderedzmod,algebra,Mathlib.RingTheory.ZMod,RingTheory,0.3412,0.0,0.3412,1,MEDIUM,5,1,0.4141,0.0625,0.0089,0.0015,0.0
num_theory/orderedzmod,algebra,Mathlib.NumberTheory.Basic,NumberTheory,0.2877,0.0,0.2877,-1,,6,10,0.4119,0.0938,0.0229,0.0076,0.0
num_theory/orderedzmod,algebra,Mathlib.RingTheory.Polynomial.Pochhammer,RingTheory,0.2626,0.0657,0.3283,-1,,7,3,0.4003,0.0625,0.0089,0.0006,0.0
num_theory/orderedzmod,algebra,Mathlib.RingTheory.ZMod.Torsion,RingTheory,0.3266,0.0,0.3266,-1,,8,4,0.3988,0.0625,0.008,0.0017,0.0
num_theory/orderedzmod,algebra,Mathlib.RingTheory.ZMod.UnitsCyclic,RingTheory,0.3124,0.0,0.3124,-1,,9,6,0.3865,0.0625,0.0067,0.005,0.0
num_theory/orderedzmod,algebra,Mathlib.RingTheory.PowerSeries.WellKnown,RingTheory,0.2469,0.0617,0.3086,-1,,10,7,0.3791,0.0625,0.0062,0.0018,0.0
ring_quotient,algebra,Mathlib.RingTheory.LocalRing.Quotient,RingTheory,0.4329,0.0,0.4329,0,HIGH,1,1,0.768,0.25,0.0267,0.0382,0.0202
ring_quotient,algebra,Mathlib.RingTheory.Trace.Quotient,RingTheory,0.4226,0.0,0.4226,-1,,2,2,0.7308,0.25,0.032,0.0262,0.0
ring_quotient,algebra,Mathlib.RingTheory.Finiteness.Quotient,RingTheory,0.4214,0.0,0.4214,-1,,3,3,0.7291,0.25,0.032,0.0257,0.0
ring_quotient,algebra,Mathlib.RingTheory.Ideal.Quotient.Defs,RingTheory,0.3961,0.0,0.3961,-1,,4,5,0.7282,0.25,0.0267,0.0234,0.032
ring_quotient,algebra,Mathlib.RingTheory.Valuation.Quotient,RingTheory,0.4177,0.0,0.4177,-1,,5,4,0.7239,0.25,0.032,0.0242,0.0
ring_quotient,algebra,Mathlib.RingTheory.Ideal.Quotient.Basic,RingTheory,0.3908,0.0,0.3908,-1,,6,8,0.7237,0.25,0.0267,0.0213,0.0349
ring_quotient,algebra,Mathlib.RingTheory.Polynomial.Quotient,RingTheory,0.3959,0.0,0.3959,-1,,7,6,0.7163,0.25,0.032,0.0155,0.0229
ring_quotient,algebra,Mathlib.RingTheory.Ideal.Quotient.Noetherian,RingTheory,0.3757,0.0,0.3757,-1,,8,10,0.6677,0.25,0.0267,0.0153,0.0
ring_quotient,algebra,Mathlib.Algebra.Quotient,Algebra,0.3941,0.0,0.3941,-1,,9,7,0.5794,0.125,0.0267,0.0336,0.0
ring_quotient,algebra,Mathlib.Algebra.Ring.Action.Group,Algebra,0.3896,0.0,0.3896,-1,,10,9,0.5331,0.125,0.016,0.0025,0.0
zmodp,algebra,Mathlib.Algebra.Module.ZMod,Algebra,0.3106,0.0,0.3106,-1,,1,3,0.3897,0.0312,0.008,0.0128,0.027
zmodp,algebra,Mathlib.RingTheory.ZMod.UnitsCyclic,RingTheory,0.2948,0.0,0.2948,-1,,2,10,0.3698,0.0312,0.0057,0.0179,0.0201
zmodp,algebra,Mathlib.Algebra.Field.ZMod,Algebra,0.3137,0.0,0.3137,-1,,3,2,0.367,0.0312,0.008,0.014,0.0
zmodp,algebra,Mathlib.RingTheory.ZMod,RingTheory,0.3034,0.0,0.3034,-1,,4,7,0.3558,0.0312,0.0073,0.0139,0.0
zmodp,algebra,Mathlib.Algebra.Algebra.ZMod,Algebra,0.3085,0.0,0.3085,-1,,5,4,0.3554,0.0312,0.0089,0.0067,0.0
zmodp,algebra,Mathlib.RingTheory.ZMod.Torsion,RingTheory,0.3001,0.0,0.3001,-1,,6,8,0.3536,0.0312,0.0067,0.0156,0.0
zmodp,algebra,Mathlib.NumberTheory.Modular,NumberTheory,0.3038,0.0,0.3038,-1,,7,6,0.3531,0.0312,0.008,0.0101,0.0
zmodp,algebra,Mathlib.Algebra.Prime.Lemmas,Algebra,0.3211,0.0,0.3211,1,MEDIUM,8,1,0.3329,0.0,0.0,0.0118,0.0
zmodp,algebra,Mathlib.Algebra.Prime.Defs,Algebra,0.3077,0.0,0.3077,-1,,9,5,0.3141,0.0,0.0,0.0064,0.0
zmodp,algebra,Mathlib.RingTheory.Prime,RingTheory,0.3,0.0,0.3,-1,,10,9,0.3086,0.0,0.0,0.0086,0.0
vector,algebra,Mathlib.LinearAlgebra.Finsupp.VectorSpace,LinearAlgebra,0.3484,0.0,0.3484,-1,,1,9,0.6597,0.25,0.0114,0.0105,0.0394
vector,algebra,Mathlib.LinearAlgebra.Basis.VectorSpace,LinearAlgebra,0.3464,0.0,0.3464,-1,,2,10,0.6466,0.25,0.0114,0.0097,0.0291
vector,algebra,Mathlib.LinearAlgebra.AffineSpace.FiniteDimensional,LinearAlgebra,0.3868,0.0,0.3868,0,HIGH-UNCERTAIN,3,1,0.4171,0.0,0.0,0.0087,0.0216
vector,algebra,Mathlib.LinearAlgebra.FiniteDimensional.Lemmas,LinearAlgebra,0.3531,0.0,0.3531,-1,,4,6,0.4062,0.0,0.0,0.0123,0.0408
vector,algebra,Mathlib.LinearAlgebra.FiniteDimensional.Defs,LinearAlgebra,0.3693,0.0,0.3693,-1,,5,2,0.3994,0.0,0.0,0.0188,0.0113
vector,algebra,Mathlib.LinearAlgebra.FiniteDimensional.Basic,LinearAlgebra,0.3669,0.0,0.3669,-1,,6,4,0.3936,0.0,0.0,0.0179,0.0089
vector,algebra,Mathlib.LinearAlgebra.Matrix.FiniteDimensional,LinearAlgebra,0.3643,0.0,0.3643,-1,,7,5,0.3811,0.0,0.0,0.0168,0.0
vector,algebra,Mathlib.Algebra.Polynomial.Module.FiniteDimensional,Algebra,0.3681,0.0,0.3681,-1,,8,3,0.3804,0.0,0.0,0.0123,0.0
vector,algebra,Mathlib.LinearAlgebra.Complex.FiniteDimensional,LinearAlgebra,0.3528,0.0,0.3528,-1,,9,7,0.365,0.0,0.0,0.0122,0.0
vector,algebra,Mathlib.LinearAlgebra.Multilinear.FiniteDimensional,LinearAlgebra,0.3517,0.0,0.3517,-1,,10,8,0.3635,0.0,0.0,0.0118,0.0
ssrint,algebra,Mathlib.RingTheory.Int.Basic,RingTheory,0.3247,0.0,0.3247,1,MEDIUM,1,1,0.421,0.0625,0.0114,0.0224,0.0
ssrint,algebra,Mathlib.Algebra.Group.Int.Even,Algebra,0.3227,0.0,0.3227,-1,,2,2,0.4162,0.0625,0.0133,0.0177,0.0
ssrint,algebra,Mathlib.Algebra.Order.Group.Int,Algebra,0.322,0.0,0.322,-1,,3,3,0.4152,0.0625,0.0133,0.0174,0.0
ssrint,algebra,Mathlib.Algebra.Order.Ring.Int,Algebra,0.3218,0.0,0.3218,-1,,4,4,0.4149,0.0625,0.0133,0.0173,0.0
ssrint,algebra,Mathlib.Algebra.Module.LocalizedModule.Int,Algebra,0.3187,0.0,0.3187,-1,,5,5,0.4126,0.0625,0.0114,0.02,0.0
ssrint,algebra,Mathlib.RingTheory.Ideal.Int,RingTheory,0.3175,0.0,0.3175,-1,,6,6,0.4109,0.0625,0.0114,0.0195,0.0
ssrint,algebra,Mathlib.Algebra.Module.NatInt,Algebra,0.3145,0.0,0.3145,-1,,7,8,0.4067,0.0625,0.0114,0.0183,0.0
ssrint,algebra,Mathlib.Algebra.Group.Int.Units,Algebra,0.3157,0.0,0.3157,-1,,8,7,0.4064,0.0625,0.0133,0.0149,0.0
ssrint,algebra,Mathlib.Algebra.Order.Group.Unbundled.Int,Algebra,0.3132,0.0,0.3132,-1,,9,10,0.4049,0.0625,0.0114,0.0178,0.0
ssrint,algebra,Mathlib.Algebra.Ring.Int.Units,Algebra,0.3134,0.0,0.3134,-1,,10,9,0.4032,0.0625,0.0133,0.0139,0.0
all_algebra,algebra,Mathlib.Algebra.Algebra.Epi,Algebra,0.5331,0.0,0.5331,0,HIGH,1,1,0.7447,0.125,0.0267,0.0599,0.0
all_algebra,algebra,Mathlib.Algebra.Algebra.Shrink,Algebra,0.4888,0.0,0.4888,-1,,2,2,0.6827,0.125,0.0267,0.0422,0.0
all_algebra,algebra,Mathlib.Algebra.Algebra.Field,Algebra,0.476,0.0,0.476,-1,,3,3,0.6647,0.125,0.0267,0.0371,0.0
all_algebra,algebra,Mathlib.Algebra.Order.Module.Algebra,Algebra,0.4638,0.0,0.4638,-1,,4,4,0.6593,0.125,0.02,0.0505,0.0
all_algebra,algebra,Mathlib.Algebra.Algebra.ZMod,Algebra,0.4551,0.0,0.4551,-1,,5,5,0.6471,0.125,0.02,0.047,0.0
all_algebra,algebra,Mathlib.Algebra.Order.Algebra,Algebra,0.4548,0.0,0.4548,-1,,6,6,0.6351,0.125,0.0267,0.0286,0.0
all_algebra,algebra,Mathlib.Algebra.Algebra.Rat,Algebra,0.4533,0.0,0.4533,-1,,7,7,0.6329,0.125,0.0267,0.028,0.0
all_algebra,algebra,Mathlib.Algebra.Notation,Algebra,0.4513,0.0,0.4513,-1,,8,8,0.6301,0.125,0.0267,0.0272,0.0
all_algebra,algebra,Mathlib.Algebra.Algebra.Bilinear,Algebra,0.4459,0.0,0.4459,-1,,9,9,0.6226,0.125,0.0267,0.025,0.0
all_algebra,algebra,Mathlib.Algebra.Algebra.Prod,Algebra,0.4453,0.0,0.4453,-1,,10,10,0.6217,0.125,0.0267,0.0248,0.0
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.Rank,LinearAlgebra,0.4522,0.0,0.4522,0,HIGH,1,1,0.6756,0.1429,0.0457,0.0184,0.0165
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.RowCol,LinearAlgebra,0.4438,0.0,0.4438,-1,,2,2,0.6065,0.1071,0.024,0.0315,0.0
mxalgebra,algebra,Mathlib.Algebra.Central.Matrix,Algebra,0.4015,0.0,0.4015,-1,,3,4,0.5863,0.0714,0.0229,0.0177,0.0727
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.Stochastic,LinearAlgebra,0.3911,0.0,0.3911,-1,,4,9,0.5793,0.1071,0.03,0.0275,0.0235
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.Transvection,LinearAlgebra,0.3951,0.0,0.3951,-1,,5,7,0.5738,0.1071,0.03,0.0291,0.0125
mxalgebra,algebra,Mathlib.LinearAlgebra.Matrix.Vec,LinearAlgebra,0.3824,0.0,0.3824,-1,,6,10,0.5436,0.1071,0.03,0.0241,0.0
mxalgebra,algebra,Mathlib.LinearAlgebra.AffineSpace.Matrix,LinearAlgebra,0.3973,0.0,0.3973,-1,,7,6,0.5414,0.1071,0.024,0.0129,0.0
mxalgebra,algebra,Mathlib.Algebra.Algebra.Subalgebra.Matrix,Algebra,0.406,0.0,0.406,-1,,8,3,0.5198,0.0714,0.0229,0.0196,0.0
mxalgebra,algebra,Mathlib.Algebra.Azumaya.Matrix,Algebra,0.3987,0.0,0.3987,-1,,9,5,0.5096,0.0714,0.0229,0.0166,0.0
mxalgebra,algebra,Mathlib.Algebra.Lie.Matrix,Algebra,0.3913,0.0,0.3913,-1,,10,8,0.4993,0.0714,0.0229,0.0137,0.0
spectral,algebra,Mathlib.Algebra.Homology.SpectralSequence.Basic,Algebra,0.3219,0.0,0.3219,1,MEDIUM,1,1,0.6096,0.25,0.0133,0.0243,0.0
spectral,algebra,Mathlib.Algebra.Homology.SpectralSequence.ComplexShape,Algebra,0.3153,0.0,0.3153,-1,,2,2,0.6014,0.25,0.01,0.0261,0.0
spectral,algebra,Mathlib.Algebra.Homology.HomotopyCategory.SpectralObject,Algebra,0.3035,0.0,0.3035,-1,,3,3,0.5849,0.25,0.01,0.0214,0.0
spectral,algebra,Mathlib.LinearAlgebra.BilinearForm.Orthogonal,LinearAlgebra,0.255,0.0,0.255,-1,,4,5,0.2694,0.0,0.0,0.0,0.0144
spectral,algebra,Mathlib.LinearAlgebra.Matrix.Orthogonal,LinearAlgebra,0.2688,0.0,0.2688,-1,,5,4,0.2688,0.0,0.0,0.0,0.0
spectral,algebra,Mathlib.LinearAlgebra.SesquilinearForm.Basic,LinearAlgebra,0.2022,0.0505,0.2527,-1,,6,6,0.2635,0.0,0.0,0.0009,0.0099
spectral,algebra,Mathlib.RingTheory.TensorProduct.Finite,RingTheory,0.202,0.0505,0.2525,-1,,7,7,0.2533,0.0,0.0,0.0008,0.0
spectral,algebra,Mathlib.RingTheory.Localization.FractionRing,RingTheory,0.2008,0.0502,0.251,-1,,8,8,0.2513,0.0,0.0,0.0003,0.0
spectral,algebra,Mathlib.Algebra.Category.Ring.Epi,Algebra,0.2,0.05,0.25,-1,,9,9,0.25,0.0,0.0,0.0,0.0
spectral,algebra,Mathlib.LinearAlgebra.Span.TensorProduct,LinearAlgebra,0.2,0.05,0.25,-1,,10,10,0.25,0.0,0.0,0.0,0.0
sesquilinear,algebra,Mathlib.LinearAlgebra.SesquilinearForm,LinearAlgebra,0.4552,0.0,0.4552,0,HIGH,1,1,0.7578,0.25,0.0133,0.0392,0.0
sesquilinear,algebra,Mathlib.LinearAlgebra.SesquilinearForm.Star,LinearAlgebra,0.4406,0.0,0.4406,-1,,2,2,0.7433,0.25,0.0114,0.0412,0.0
sesquilinear,algebra,Mathlib.LinearAlgebra.Matrix.SesquilinearForm,LinearAlgebra,0.3864,0.0,0.3864,-1,,3,3,0.7109,0.25,0.0114,0.0195,0.0435
sesquilinear,algebra,Mathlib.LinearAlgebra.SesquilinearForm.Basic,LinearAlgebra,0.3837,0.0,0.3837,-1,,4,4,0.6954,0.25,0.0114,0.0185,0.0318
sesquilinear,algebra,Mathlib.LinearAlgebra.Matrix.BilinearForm,LinearAlgebra,0.3508,0.0,0.3508,-1,,5,5,0.4037,0.0,0.0,0.0053,0.0476
sesquilinear,algebra,Mathlib.LinearAlgebra.BilinearForm.Orthogonal,LinearAlgebra,0.3409,0.0,0.3409,-1,,6,7,0.3734,0.0,0.0,0.0014,0.0311
sesquilinear,algebra,Mathlib.LinearAlgebra.BilinearForm.Properties,LinearAlgebra,0.3411,0.0,0.3411,-1,,7,6,0.3677,0.0,0.0,0.0015,0.0252
sesquilinear,algebra,Mathlib.LinearAlgebra.BilinearForm.Hom,LinearAlgebra,0.3405,0.0,0.3405,-1,,8,8,0.3417,0.0,0.0,0.0012,0.0
sesquilinear,algebra,Mathlib.LinearAlgebra.BilinearForm.Basic,LinearAlgebra,0.34,0.0,0.34,-1,,9,9,0.341,0.0,0.0,0.001,0.0
sesquilinear,algebra,Mathlib.Algebra.Algebra.Bilinear,Algebra,0.3392,0.0,0.3392,-1,,10,10,0.3399,0.0,0.0,0.0007,0.0
finalg,algebra,Mathlib.Algebra.Divisibility.Finite,Algebra,0.5049,0.0,0.5049,0,HIGH,1,1,0.5169,0.0,0.0,0.012,0.0
finalg,algebra,Mathlib.Algebra.Group.Equiv.Finite,Algebra,0.466,0.0,0.466,-1,,2,2,0.4844,0.0,0.0,0.0184,0.0
finalg,algebra,Mathlib.Algebra.Group.Subgroup.Finite,Algebra,0.4374,0.0,0.4374,-1,,3,4,0.4549,0.0,0.0,0.007,0.0106
finalg,algebra,Mathlib.Algebra.Group.Submonoid.Finite,Algebra,0.4406,0.0,0.4406,-1,,4,3,0.4488,0.0,0.0,0.0082,0.0
finalg,algebra,Mathlib.Algebra.Module.Presentation.Finite,Algebra,0.4285,0.0,0.4285,-1,,5,5,0.4319,0.0,0.0,0.0034,0.0
finalg,algebra,Mathlib.Algebra.Group.Pointwise.Set.Finite,Algebra,0.4068,0.0,0.4068,-1,,6,6,0.4162,0.0,0.0,0.0094,0.0
finalg,algebra,Mathlib.Algebra.Group.ConjFinite,Algebra,0.4031,0.0,0.4031,-1,,7,7,0.411,0.0,0.0,0.0079,0.0
finalg,algebra,Mathlib.Algebra.Group.Action.Pointwise.Set.Finite,Algebra,0.3939,0.0,0.3939,-1,,8,8,0.4086,0.0,0.0,0.0147,0.0
finalg,algebra,Mathlib.Algebra.Category.Grp.FiniteGrp,Algebra,0.3936,0.0,0.3936,-1,,9,9,0.3977,0.0,0.0,0.0041,0.0
finalg,algebra,Mathlib.Algebra.Notation.FiniteSupport,Algebra,0.392,0.0,0.392,-1,,10,10,0.3955,0.0,0.0,0.0035,0.0
rat,algebra,Mathlib.NumberTheory.Cyclotomic.Rat,NumberTheory,0.4334,0.0,0.4334,0,HIGH,1,1,0.6334,0.1667,0.0133,0.02,0.0
